Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452049,609941244.1,55.47013068,0.956653252,0.003428915,-0.016398701,-0.077209279,0.010271769,0.010271769
1633452049,660021781.9,55.52021122,0.940012528,-0.001630636,-0.065956807,-0.007343198,0.019042719,-0.003661477
1633452049,709920883.2,55.57011032,0.93479957,0.003197496,0.002616232,0.02647396,-0.044055333,-0.022027666
1633452049,776522636.4,55.63671207,0.930359395,-0.012175916,-0.04879721,-0.02382545,0.031827746,8.91E-05
1633452049,843238353.7,55.70342779,0.927433302,0.011394106,-0.046147704,0.046123552,0.054084657,-0.024187395
1633452049,876834392.5,55.73702383,0.926285218,0.006242942,-0.060467473,0.05068914,-0.043447835,-0.010240753
1633452049,910058260,55.7702477,0.942563308,-0.02734067,0.01635391,-0.103617614,0.031643985,-3.73E-15
1633452049,943210601.8,55.80340004,0.945949092,-0.015845169,-0.087975004,-0.007272159,0.036360797,1.46E-14
1633452049,976660251.6,55.83684969,0.94877313,-0.011151122,-0.047618212,-0.017943956,-0.038763373,-0.035132292
1633452050,9974241.257,55.87016368,0.934015389,-0.003386689,-0.064179172,0.055350552,0.065982239,-0.017958092
1633452050,43266773.22,55.90345621,0.944594737,-0.018714547,-0.066545616,-0.038813363,-0.086789325,1.50E-14
1633452050,76987743.38,55.93717718,0.924192849,0.013353263,-0.008306254,-0.044059502,0.017507472,-0.033524255
1633452050,110330343.2,55.97051978,0.974252671,-0.017730922,-0.027682725,9.70E-15,-0.029069804,-0.010614791
1633452050,143250942.2,56.00344038,0.915301607,-0.016190252,-0.013594942,-0.043355836,0.056291073,-0.016386965
1633452050,176715850.8,56.03690529,0.925760619,0.001054932,-0.037342067,0.080873688,0.024087558,-0.012579316
1633452050,210071086.9,56.07026052,0.939042992,-0.0036879,-0.015601913,-0.048933078,0.056663342,-9.57E-15
1633452050,243379116.1,56.10356855,0.940828203,-0.006413176,-0.100372779,0.010300043,-0.079116135,-0.010300043
1633452050,276793241.5,56.13698268,0.948988452,-0.023377738,0.028916626,-0.099698735,-0.007329997,0.026428678
1633452050,326646328,56.18683577,0.948515387,0.020907796,-0.043868512,0.025724907,0.036222506,-0.020758745
1633452050,376564025.9,56.23675346,0.943336766,0.024166166,-0.036669941,0.031826541,0.032653341,-0.019317977
1633452050,443382263.2,56.3035717,0.928510378,-0.026629206,-0.028826569,-0.057440047,0.019107457,0.000926572
1633452050,510116577.1,56.37030602,0.952022448,-0.01149178,0.004561022,-0.074473954,0.020755385,-0.023205226
1633452050,560041427.6,56.42023087,0.918692024,-0.004722827,-0.042699523,1.64E-15,-0.024598489,-0.018334632
1633452050,610070705.4,56.47026014,1.092029594,0.006856607,-0.070121672,0.051045048,0.00729215,-0.021876449
1633452050,643363714.2,56.50355315,1.005498883,-0.028215809,-0.061921944,-0.064289827,-0.051092371,-0.014749097
1633452050,676691055.3,56.53688049,0.987432722,-0.014212683,-0.047460711,0.026238033,0.030004338,-0.012604343
1633452050,710071086.9,56.57026052,0.996387309,-0.031678986,-0.040082171,-0.055011348,0.016437784,0.016437784
1633452050,760020256,56.62020969,0.979435718,-0.003488073,-0.040753541,-0.018304935,-1.34E-17,0
1633452050,810045719.1,56.67023516,0.957700461,0.009284598,-0.033639464,0.032724744,0.01463495,-0.031045416
1633452050,843267917.6,56.70345736,0.985327279,0.002607405,-0.036665204,0.036156136,0.010437377,2.11E-15
1633452050,876670837.4,56.73686028,0.968893432,0.027851727,-0.037084901,0.01023742,-0.017731733,-0.01023742
1633452050,943512678.1,56.80370212,0.97907296,-0.010757693,-0.020035559,-0.038404752,0.00409756,0.00238299
1633452051,43392658.23,56.9035821,0.983806315,0.010506753,-0.053622647,0.01469546,-0.01320122,-0.013241765
1633452051,143271207.8,57.00346065,0.966610304,0.009622289,-0.030280391,0.010556381,0.026525378,-0.005703428
1633452051,209988117.2,57.07017756,0.940862294,0.000758927,-0.007390361,0.03497292,0.044357681,0.017862556
1633452051,243386268.6,57.10357571,0.957111158,0.026727514,-0.101923913,-1.09E-18,-0.050768422,1.27E-14
1633452051,276692390.4,57.13688183,0.944296552,0.018630497,-0.036451153,0.044602897,-0.016396351,-0.035166255
1633452051,326718807.2,57.18690825,0.952295441,0.008182419,-0.040865352,0.013440311,0.016753707,-0.013369258
1633452051,376681804.7,57.23687124,0.967536939,0.016347923,-0.06582478,0.012749126,-0.049377154,-5.58E-15
1633452051,410002231.6,57.27019167,0.960212513,0.013034258,-0.041703701,0.027290362,0.043761935,-7.64E-16
1633452051,443461418.2,57.30365086,0.958848952,0.013334991,-0.040619081,-0.046741136,-0.012643519,3.02E-15
1633452051,476712226.9,57.33690166,0.982694682,0.015050977,-0.020092005,-0.039771874,0.063959891,-1.74E-14
1633452051,509998798.4,57.37018824,0.965075013,0.001837319,-0.051664258,0.019272489,-0.017842859,-9.20E-15
1633452051,543488264.1,57.4036777,0.964472526,0.027152594,0.000829082,-1.09E-15,0.024197558,-0.012636762
1633452051,576765298.8,57.43695474,0.980326104,0.001760735,-0.038989839,0.032159265,0.024469532,0.007377841
1633452051,610087871.6,57.47027731,0.986159023,0.005324973,-0.060067067,-0.016269829,-0.076312262,7.36E-15
1633452051,676796674.7,57.53698611,0.981153969,0.013312726,-0.020069079,0.020625217,-0.00487332,-0.006779766
1633452051,743490219.1,57.60367966,0.960690196,0.004256934,-0.006699602,-0.032569507,0.046060238,-6.53E-15
1633452051,776900291.4,57.63708973,0.963516788,0.004127635,-0.036454366,0.010369293,0.017960143,-0.017960143
1633452051,810133457.2,57.6703229,0.968004415,-0.002159183,-0.050845152,-3.23E-15,-0.068258477,-0.012748761
1633452051,843487262.7,57.7036767,0.955676963,-0.003991659,-0.037045028,0.020589097,-0.019259336,0.007279345
1633452051,876924037.9,57.73711348,0.958644844,0.022362212,-0.040429185,0.055293933,-0.032753301,-0.010357503
1633452051,926863670.3,57.78705311,0.963189937,0.006031399,-0.022032279,0.010861043,0.006417349,-0.018702028
1633452051,976918697.4,57.83710814,0.962454234,-0.025297621,-0.077461244,-0.049864285,-0.073458275,0.024123316
1633452052,10100841.52,57.87029028,0.974194142,-0.029668945,-0.011492408,-5.79E-15,-0.051031816,0.034914308
1633452052,43270111.08,57.90345955,0.95061357,0.037509836,-0.025441473,0.042442807,0.069053531,-0.010293893
1633452052,176808357.2,58.0369978,0.975647867,-0.001024217,-0.038027787,0.012478406,-0.021076541,-0.012536138
1633452052,310088157.7,58.1702776,0.984633072,0.003809136,-0.058522042,0.039810342,0.007392595,6.68E-15
1633452052,343336105.3,58.20352554,0.965692754,0.000890038,-0.040871752,-0.041261816,-0.113000142,0.007294128
1633452052,393389225,58.25357866,0.893297171,-0.003267727,-0.019008424,0.003663844,0.045319246,4.59E-17
1633452052,460112094.9,58.32030153,1.0165342,-0.009399878,-0.046477384,-0.020314794,-0.040329107,0.00878546
1633452052,510247230.5,58.37043667,0.958458609,0.01997635,-0.020792097,1.17E-15,0.071863882,-0.034224425
1633452052,593555927.3,58.45374537,0.969088368,-0.008302169,-0.027571155,0.005191799,0.003720666,-0.001499949
1633452052,676867723.5,58.53705716,0.964999004,-0.000175446,-0.062074628,6.64E-15,-0.038602646,-1.18E-14
1633452052,710854053.5,58.57104349,0.933776149,0.001962592,-0.040628749,1.23E-14,-0.0474612,-0.029171376
1633452052,745181560.5,58.605371,0.928033967,0.002160296,-0.039613179,0.023712179,0.054448901,-8.56E-15
1633452052,777872562.4,58.638062,1.016332965,-0.011845843,-0.082280072,-0.04352041,-8.92E-15,0.017478218
1633452052,810230255.1,58.67041969,0.949150803,-0.001472842,-0.064716276,0.012629927,-0.092523736,-0.010312292
1633452052,860265255,58.72045469,0.88636245,-0.002179961,-0.026236821,-0.007332781,0.061787104,-0.012160041
1633452052,910242557.5,58.770432,1.043812607,-0.001038644,-0.076078104,0.016361438,-0.067061939,-0.007317057
1633452052,943624258,58.8038137,1.00247488,0.006466555,-0.025079174,0.02193064,-7.76E-15,-0.034287941
1633452052,976941824,58.83713126,0.99883744,-0.011901855,-0.039240946,-0.012722331,-0.047602603,-1.27E-14
1633452053,11322259.9,58.8715117,0.913848883,-0.034978596,0.017182975,-0.07109243,0.088014337,0.026618105
1633452053,44623374.94,58.90481281,1.03408201,-0.020699065,-0.068549065,-3.40E-15,0.101210719,0.023566425
1633452053,76883316.04,58.93707275,0.952791887,-0.008196235,-0.070757303,0.028275197,-0.044407965,-0.027316435
1633452053,143481254.6,59.00367069,0.950856323,-0.008407816,-0.058427584,-0.00875794,0.006529016,-0.013605342
