Sec,NanoSec,0-ref Sec,Latitude,Longitude,Altitude
1633452002,787024676,8.89962697,42.2949194,-83.70969978,229.126
1633452002,937007738,9.0496099,42.29492692,-83.70969719,229.737
1633452002,987760291,9.100362539,42.29492756,-83.70969714,229.76
1633452003,36767771,9.149369955,42.29491727,-83.70970056,228.975
1633452003,88187404,9.20078969,42.29491716,-83.70970055,228.974
1633452003,136810379,9.249412537,42.2949173,-83.7097005,228.97
1633452003,287494844,9.400097132,42.29492268,-83.70969914,229.327
1633452003,387588963,9.500191212,42.29492262,-83.70969904,229.339
1633452003,437402849,9.550005198,42.29491834,-83.70970048,229.034
1633452003,487304176,9.599906445,42.29491826,-83.70970054,229.04
1633452003,537489264,9.65009141,42.29491804,-83.70970061,229.055
1633452003,587200543,9.699802876,42.29491812,-83.70970069,229.094
1633452003,637211466,9.749813795,42.29491745,-83.70970108,229.023
1633452003,687087618,9.79968977,42.29491787,-83.7097011,229.02
1633452003,787036659,9.899638891,42.29491894,-83.70970124,229.134
1633452003,836981707,9.949584007,42.29492884,-83.70969788,229.887
1633452003,886887905,9.999490023,42.29492952,-83.70969773,229.864
1633452003,936850064,10.0494523,42.29493047,-83.70969732,229.787
1633452003,986805631,10.09940791,42.2949317,-83.70969734,229.838
1633452004,86694390,10.19929671,42.29493111,-83.70969752,229.822
1633452004,137664942,10.25026727,42.29493111,-83.70969763,229.864
1633452004,187630061,10.30023241,42.29493161,-83.70969764,229.891
1633452004,287516915,10.40011907,42.29493277,-83.70969729,229.952
1633452004,436391202,10.54899335,42.29493782,-83.7096958,230.377
1633452004,487502902,10.60010505,42.2949377,-83.70969585,230.374
1633452004,536852952,10.64945507,42.29493784,-83.70969585,230.375
1633452004,587211101,10.69981337,42.29493848,-83.70969587,230.394
1633452004,687197275,10.79979944,42.29494294,-83.70969438,230.719
1633452004,738081586,10.85068393,42.29494336,-83.70969428,230.718
1633452004,836589357,10.94919157,42.29493981,-83.70969568,230.425
1633452004,886940037,10.99954224,42.29493961,-83.70969568,230.432
1633452004,987087966,11.0996902,42.29494031,-83.70969576,230.481
1633452005,36904713,11.14950705,42.29493694,-83.70969694,230.217
1633452005,86814318,11.19941664,42.29493704,-83.7096969,230.227
1633452005,137993932,11.25059628,42.29493669,-83.70969701,230.233
1633452005,186661560,11.29926372,42.29493809,-83.70969695,230.303
1633452005,239564830,11.35216713,42.29494113,-83.70969607,230.508
1633452005,337526366,11.45012856,42.29494099,-83.70969613,230.493
1633452005,387416822,11.50001907,42.29494188,-83.70969607,230.526
1633452005,437361352,11.54996347,42.29493609,-83.70969792,230.11
1633452005,487362938,11.5999651,42.2949359,-83.70969786,230.12
1633452005,537442552,11.65004468,42.29493572,-83.70969789,230.085
1633452005,587285884,11.69988823,42.29493591,-83.70969794,230.102
1633452005,637291809,11.74989414,42.29494625,-83.7096944,230.877
1633452005,687328288,11.79993057,42.29494587,-83.70969443,230.881
1633452005,738202406,11.85080457,42.29494614,-83.70969438,230.875
1633452005,787107838,11.89971018,42.29494684,-83.70969435,230.893
1633452005,937060692,12.04966283,42.29495726,-83.70969122,231.652
1633452005,986846076,12.0994482,42.29495689,-83.70969126,231.633
1633452006,36962431,12.14956474,42.29494713,-83.70969444,230.908
1633452006,86729671,12.199332,42.29494757,-83.7096944,230.908
1633452006,137700621,12.25030279,42.2949473,-83.70969452,230.929
1633452006,187648314,12.30025053,42.29494734,-83.70969447,230.936
1633452006,239769132,12.35237145,42.29493602,-83.70969824,230.09
1633452006,287619606,12.40022182,42.29493542,-83.70969819,230.092
1633452006,337457856,12.45006013,42.29493575,-83.70969815,230.09
1633452006,387461437,12.50006366,42.2949363,-83.7096982,230.11
1633452006,437363213,12.54996538,42.29493239,-83.70969944,229.83
1633452006,587243999,12.69984627,42.29493302,-83.70969935,229.823
1633452006,637199631,12.74980187,42.29492565,-83.70970187,229.269
1633452006,738243505,12.85084581,42.29492457,-83.70970195,229.244
1633452006,787017756,12.89962006,42.29492469,-83.70970194,229.239
1633452006,836984700,12.94958687,42.29493052,-83.70970003,229.669
1633452006,937009836,13.04961205,42.2949307,-83.70970021,229.683
1633452006,987852035,13.10045433,42.29493045,-83.70970067,229.653
1633452007,36728758,13.14933109,42.29493445,-83.70969989,229.944
1633452007,88138094,13.20074034,42.29493543,-83.70970025,229.965
1633452007,137772542,13.25037479,42.2949347,-83.70970085,229.96
1633452007,187546872,13.3001492,42.29493474,-83.7097016,229.959
1633452007,287466511,13.40006876,42.29494149,-83.70970088,230.371
1633452007,337595761,13.45019794,42.29494167,-83.70970126,230.361
1633452007,387484561,13.50008678,42.29494338,-83.70970156,230.393
1633452007,437486818,13.55008912,42.29494327,-83.70970212,230.341
1633452007,487657413,13.60025954,42.29494386,-83.70970246,230.31
1633452007,537372378,13.64997458,42.29494422,-83.70970296,230.339
1633452007,587106438,13.6997087,42.29494485,-83.70970333,230.359
1633452007,637082128,13.74968433,42.29495229,-83.70970115,230.915
1633452007,686992009,13.79959416,42.29495257,-83.70970132,230.931
1633452007,786993234,13.8995955,42.2949519,-83.70970242,230.938
1633452007,836900006,13.94950223,42.29495525,-83.70970188,231.154
1633452007,886791225,13.99939346,42.29495572,-83.70970216,231.166
1633452007,936937684,14.0495398,42.29495579,-83.70970252,231.192
1633452007,986713378,14.09931564,42.29495586,-83.70970286,231.177
1633452008,37321939,14.14992428,42.29494368,-83.70970726,230.259
1633452008,87606797,14.20020914,42.2949442,-83.70970764,230.255
1633452008,136558762,14.24916101,42.29494414,-83.70970799,230.259
1633452008,187480235,14.30008245,42.29494368,-83.70970838,230.25
1633452008,287504458,14.40010667,42.29494375,-83.70970954,230.219
1633452008,387292579,14.49989486,42.29494429,-83.70971078,230.191
1633452008,437212102,14.54981422,42.29494565,-83.70971083,230.29
1633452008,537066779,14.64966893,42.29494545,-83.70971184,230.236
1633452008,587205325,14.69980764,42.29494673,-83.7097123,230.292
1633452008,637166341,14.7497685,42.29494214,-83.70971439,229.963
1633452008,738095199,14.85069752,42.29494304,-83.70971563,229.943
1633452008,787129123,14.8997314,42.29494376,-83.70971606,229.991
