Sec,NanoSec,0-ref Sec,w_left,w_right
1632492877,424529230,8.602158785,6.056935191,4.724409449
1632492877,523341919,8.700971365,6.056935191,2.301635373
1632492877,622279686,8.799909115,6.056935191,2.725620836
1632492877,721518916,8.899148464,6.056935191,5.330102968
1632492877,820479567,8.998109102,6.056935191,5.330102968
1632492877,919506237,9.097135782,6.056935191,5.996365839
1632492878,19019890,9.196649313,6.056935191,5.875227135
1632492878,118224168,9.295853615,6.056935191,6.056935191
1632492878,217170445,9.394799948,6.056935191,6.056935191
1632492878,316096902,9.493726492,6.056935191,6.056935191
1632492878,425547644,9.603177071,5.693519079,6.056935191
1632492878,524392120,9.702021599,5.814657783,6.056935191
1632492878,623433006,9.801062584,6.056935191,6.056935191
1632492878,722386822,9.900016308,6.056935191,6.056935191
1632492878,821396509,9.99902606,6.056935191,6.056935191
1632492878,920238548,10.09786797,6.056935191,6.056935191
1632492879,19307844,10.19693732,6.056935191,5.330102968
1632492879,119164460,10.29679394,5.996365839,3.876438522
1632492879,218198465,10.39582801,6.056935191,3.81586917
1632492879,317055111,10.4946847,6.056935191,3.391883707
1632492879,416060022,10.59368944,4.179285282,4.179285282
1632492879,525592316,10.7032218,2.422774076,2.422774076
1632492879,624509579,10.80213904,2.422774076,2.422774076
1632492879,723382058,10.90101147,2.422774076,2.422774076
1632492879,822981969,11.00061154,2.422774076,2.422774076
1632492879,921518689,11.09914827,2.422774076,2.422774076
1632492880,20241860,11.19787145,2.422774076,2.422774076
1632492880,119256631,11.29688621,2.422774076,2.422774076
1632492880,218230286,11.39585972,4.179285282,4.179285282
1632492880,318146517,11.49577594,5.996365839,5.996365839
