Sec,NanoSec,0-ref Sec,a_x,a_y,a_z,w_x,w_y,w_z
1633451994,67855360,0.200053692,-0.374387074,-0.037038051,-9.798881704,-0.000604619,-0.001077931,-5.88E-05
1633451994,77857280,0.21005559,-0.369220193,-0.038837045,-9.800034381,0.001218424,-0.001085166,-0.000477349
1633451994,87861248,0.220059633,-0.369366652,-0.036061603,-9.803445066,0.000314851,-0.000839137,-3.27E-05
1633451994,97861120,0.230059385,-0.37185003,-0.036077977,-9.800527718,-0.000723451,-0.001877591,-0.000822151
1633451994,107863040,0.240061283,-0.378495971,-0.033512234,-9.801395148,-0.000519507,-0.000572542,0.000901302
1633451994,117867008,0.250065327,-0.383363577,-0.033898404,-9.800184019,-0.00036362,-0.001299734,0.000875424
1633451994,127867136,0.260065556,-0.389056856,-0.032189506,-9.800485632,0.000482237,-0.001685514,-0.000343898
1633451994,137875456,0.270073891,-0.390048279,-0.036321665,-9.794991126,-0.000383864,-0.001525315,-0.000658189
1633451994,147879424,0.280077696,-0.386920392,-0.037647612,-9.796903097,-9.59E-05,0.000147029,-0.000745782
1633451994,157879552,0.290077925,-0.383774021,-0.039500144,-9.799434662,-0.000555406,-0.001066167,0.000409561
1633451994,167881728,0.300080061,-0.37788109,-0.040080607,-9.799847919,0.000234906,-0.00030394,-0.000667629
1633451994,177885696,0.310084105,-0.372052749,-0.041050812,-9.801718973,0.000516974,-0.001436677,-0.000193816
1633451994,187885824,0.320084095,-0.370032094,-0.039953953,-9.799683668,0.000706036,-0.000102529,0.000554472
1633451994,197888256,0.330086708,-0.375350366,-0.033151029,-9.802140998,0.000845162,-0.00140141,0.002152729
1633451994,207892224,0.340090513,-0.380566968,-0.031240784,-9.800834592,0.000131012,-0.001673125,0.000526253
1633451994,217892352,0.350090742,-0.38560372,-0.029371035,-9.798999778,0.000307818,-0.00086462,0.000318974
1633451994,227894272,0.36009264,-0.389066903,-0.02705521,-9.798675368,-0.000367859,-0.000841895,0.000903175
1633451994,237898240,0.370096684,-0.390303422,-0.027449833,-9.800813549,0.000577948,-0.001170894,0.000830797
1633451994,247898112,0.380096436,-0.386469799,-0.031140913,-9.796662274,-0.000569606,-0.000414076,-0.00011897
1633451994,257900032,0.390098333,-0.381032321,-0.035286783,-9.796104641,0.000182683,0.000212564,0.000430331
1633451994,267904000,0.400102377,-0.377351769,-0.03588386,-9.798821498,-0.000849632,9.47E-05,0.000152186
1633451994,277903872,0.410102129,-0.372296239,-0.039314728,-9.802356102,0.000328073,0.000568884,-0.000409627
1633451994,287905792,0.420104027,-0.37301111,-0.03821426,-9.800656897,-7.97E-05,0.000373734,-6.62E-06
1633451994,297909760,0.43010807,-0.373981745,-0.035262858,-9.798172095,-4.84E-05,-0.000769453,0.001323207
1633451994,307909888,0.440108299,-0.378508976,-0.033359288,-9.8002565,3.77E-05,-0.000157257,0.001354138
1633451994,317912320,0.450110674,-0.385435707,-0.033681661,-9.799701204,-0.000784993,-0.000891574,0.000634773
1633451994,327916544,0.460114956,-0.389608061,-0.032344841,-9.799527601,-5.31E-05,-0.000648451,-0.000144867
1633451994,337916672,0.470114946,-0.389459409,-0.034053407,-9.798567816,0.00067826,-0.00226814,4.99E-05
1633451994,347918848,0.480117083,-0.389474534,-0.035004614,-9.801414437,-0.000148413,-0.001673811,-0.000509902
1633451994,357928704,0.490127087,-0.382088625,-0.039007004,-9.798127671,0.001361547,-0.001386526,0.000626691
1633451994,367929088,0.500127316,-0.376158577,-0.040745952,-9.803560802,-0.000749796,-0.000611816,-0.00108528
1633451994,377931264,0.51012969,-0.372958722,-0.043782343,-9.802935363,-0.001078546,0.000104919,-0.000731512
1633451994,387935232,0.520133495,-0.373085125,-0.043451389,-9.800960848,-0.000416754,0.000409024,-6.56E-05
1633451994,397935104,0.530133486,-0.37380964,-0.03611482,-9.802801508,-0.000394626,-0.001870289,0.000402073
1633451994,407937024,0.540135384,-0.378800543,-0.034127893,-9.798736743,3.35E-05,-0.00115592,0.000769029
1633451994,417940992,0.550139427,-0.387501115,-0.031138278,-9.801044435,2.41E-05,-0.001848487,0.000817037
1633451994,427940864,0.560139179,-0.387501078,-0.02724854,-9.798860661,0.000133851,-0.001451711,-0.000161544
1633451994,437942784,0.570141077,-0.386558025,-0.028476308,-9.798634451,0.000373686,-0.000980971,-0.000680684
1633451994,447946752,0.580145121,-0.385341562,-0.030251124,-9.80095851,-5.76E-05,-0.000797112,1.16E-05
1633451994,457946880,0.590145111,-0.3835808,-0.038651957,-9.802467746,0.000398174,-0.000983883,-0.001311092
1633451994,467949056,0.600147486,-0.381265107,-0.03825865,-9.800275789,0.000746368,-0.000320852,-0.000701068
1633451994,477953024,0.610151291,-0.373742894,-0.040533273,-9.801520236,-0.00024153,-0.000220261,-0.000545649
1633451994,487952896,0.620151281,-0.371665467,-0.039734515,-9.800874339,-5.54E-05,-0.000299245,-0.000817137
1633451994,497954560,0.630152941,-0.376049345,-0.037847532,-9.801159586,-0.0002605,-0.000747051,0.000383806
1633451994,507958784,0.640157223,-0.379433471,-0.033456759,-9.801377028,0.000958153,-0.001191078,0.00066579
1633451994,519962880,0.652161121,-0.385593053,-0.031384453,-9.801485165,-0.000500196,-0.000413157,0.000872943
1633451994,529963008,0.66216135,-0.388200422,-0.031535451,-9.797096574,0.000485084,-8.24E-05,-2.80E-05
1633451994,539964928,0.672163248,-0.389628921,-0.032397183,-9.798365571,0.001060925,-0.000402514,8.73E-05
1633451994,549968896,0.682167292,-0.385102822,-0.034122959,-9.799646843,-3.81E-05,-0.000664968,-0.000643328
1633451994,559968768,0.692167044,-0.380821199,-0.039598454,-9.799563257,3.10E-06,-0.000728023,-0.000719116
1633451994,569976576,0.702174902,-0.377231723,-0.040099549,-9.801669873,0.000740209,-0.001946605,-0.000393926
1633451994,579980800,0.712179184,-0.375742142,-0.041989577,-9.800990075,-5.21E-05,-0.001522034,-0.000857461
1633451994,589980928,0.722179174,-0.375903214,-0.039426212,-9.80186978,0.000249331,-0.000644019,0.000612912
1633451994,599983104,0.732181549,-0.379403697,-0.038110291,-9.798296598,-2.47E-05,-0.000513662,0.000980679
1633451994,609987072,0.742185354,-0.383482527,-0.034595634,-9.801054956,-0.000426303,-0.000386424,-0.00029821
1633451994,619987200,0.752185583,-0.38677302,-0.030497254,-9.797052151,3.51E-05,0.000318104,0.000101323
1633451994,629989376,0.762187719,-0.387547584,-0.03012661,-9.801725988,-0.000625712,0.000185331,0.0002898
1633451994,639993344,0.772191763,-0.38856436,-0.031092982,-9.797196527,0.000225136,0.000223962,-0.000459144
1633451994,649993216,0.782191515,-0.383788707,-0.034468774,-9.79766473,0.000102654,-0.000338576,-0.00136794
1633451994,659994880,0.792193174,-0.377340627,-0.037308046,-9.800091664,0.000111241,-0.000890759,0.000442316
1633451994,669998848,0.802197218,-0.37732868,-0.040311155,-9.801139712,5.69E-06,0.000394806,0.000217659
1633451994,679998976,0.812197208,-0.37616972,-0.038147926,-9.802904384,0.000553273,-0.000469664,-0.000148599
1633451994,690000896,0.822199345,-0.375582093,-0.040189159,-9.801431973,-3.03E-05,-0.001199576,-0.000613603
1633451994,700004864,0.83220315,-0.379159001,-0.036019938,-9.803069219,-0.000206061,0.000115154,0.000259747
1633451994,710004736,0.84220314,-0.383720099,-0.034162069,-9.798240484,3.23E-05,-0.000228777,0.000704457
1633451994,720006656,0.852205038,-0.389256069,-0.030204424,-9.800129074,-0.000170117,-0.001116141,0.001421855
1633451994,730010624,0.862208843,-0.390283366,-0.027314658,-9.795839268,0.000545725,-0.001414972,4.51E-05
1633451994,740010752,0.872209072,-0.388850447,-0.032146498,-9.802824304,-0.000506553,-0.000349026,0.000488555
1633451994,750012928,0.882211208,-0.384652667,-0.034449695,-9.802794494,0.000757001,-0.00060103,-0.0003768
1633451994,760016896,0.892215252,-0.377439557,-0.037964902,-9.801670458,0.001069388,0.000928957,-0.001884695
1633451994,770017024,0.902215242,-0.371694839,-0.041260816,-9.797498141,0.000420384,-0.001095111,-0.001456543
1633451994,780019200,0.912217617,-0.370024385,-0.0384194,-9.79918624,0.00027934,-0.001425377,-0.001036402
1633451994,790029056,0.922227383,-0.372621599,-0.039212788,-9.799118435,0.000736254,-0.000817523,0.000328179
1633451994,800035072,0.932233334,-0.376872132,-0.035712911,-9.800980138,0.000284024,-0.000992369,0.000675377
1633451994,810036992,0.942235231,-0.38362968,-0.028817461,-9.803519301,0.001543152,-0.002641947,0.000859574
1633451994,820040960,0.952239275,-0.389900431,-0.029366033,-9.799104407,-4.90E-05,-0.001267878,0.000800876
1633451994,830041088,0.962239504,-0.393284959,-0.029944323,-9.799141816,-0.000135925,-0.000391082,-0.000618739
1633451994,840043008,0.972241402,-0.391138302,-0.030512903,-9.800480371,-0.000541228,-0.000665938,3.15E-05
1633451994,850046720,0.982244968,-0.388546861,-0.03290798,-9.798201321,0.000113367,-0.000151264,0.000952417
1633451994,860046848,0.992245197,-0.379733038,-0.037989429,-9.795700151,0.000416802,-0.000637772,-0.000605428
1633451994,870048768,1.002247095,-0.374664247,-0.039642978,-9.800337748,-0.000271409,-0.000558799,-8.15E-05
1633451994,880052736,1.012251139,-0.369584386,-0.038772419,-9.801541863,0.000248516,0.000472067,0.00012424
1633451994,890052864,1.022251129,-0.368653207,-0.036869102,-9.806922387,8.48E-05,-0.001193151,0.000254467
1633451994,900055040,1.032253265,-0.375003927,-0.03589496,-9.802049813,-0.000246214,-0.001885657,-0.000214145
1633451994,910059008,1.042257309,-0.380212163,-0.03232696,-9.799837982,-0.000768447,-0.001578116,0.000974531
1633451994,920059136,1.052257538,-0.388246526,-0.030172346,-9.797276022,0.000685234,-0.001594706,0.000398448
1633451994,930061056,1.062259436,-0.393222123,-0.031895994,-9.798826175,0.000264604,-0.001851073,0.000618385
1633451994,940065024,1.072263241,-0.392570125,-0.031981551,-9.798431622,-0.000433631,-0.001007557,-0.000289554
1633451994,950065152,1.08226347,-0.389169231,-0.035964177,-9.797018833,-0.000206699,-0.00055892,-0.001231792
1633451994,960066816,1.092265129,-0.383455018,-0.040218599,-9.800124398,-0.000123898,-0.001317954,-0.000126721
1633451994,970070784,1.102269173,-0.375900072,-0.040140698,-9.80070892,0.000645968,0.00022461,-0.001309775
1633451994,980070912,1.112269163,-0.371970624,-0.041522362,-9.804393746,0.000456824,-9.17E-05,-0.000203102
1633451994,990072576,1.122270823,-0.37040111,-0.042370562,-9.800876093,0.000511899,-0.000639277,-0.000156015
1633451995,76544,1.132274866,-0.377125011,-0.034256743,-9.805691384,0.000127766,-0.001519006,0.000654053
1633451995,10076928,1.142275333,-0.381979867,-0.034554575,-9.802928934,0.000794252,-0.000863653,8.29E-05
1633451995,20079104,1.15227747,-0.384100878,-0.030241662,-9.800887783,0.000379965,-0.000681078,-3.78E-05
1633451995,30083072,1.162281513,-0.387855262,-0.029823654,-9.797613876,0.000547671,-0.001718533,0.000506968
1633451995,40083200,1.172281504,-0.391788656,-0.032831142,-9.796161924,-0.000228592,-0.00059205,0.001204758
1633451995,50085376,1.18228364,-0.390307258,-0.037966603,-9.79755367,-0.000245129,-0.001464482,-0.000304463
1633451995,60089344,1.192287683,-0.381552253,-0.0371356,-9.796293441,-0.000544735,-0.000860611,-0.001138671
1633451995,70089216,1.202287436,-0.377843498,-0.040143374,-9.803748433,-4.72E-05,-0.000866624,-0.001258035
1633451995,80090880,1.212289095,-0.372200889,-0.039535704,-9.804340554,0.000154938,-0.000959734,1.37E-05
1633451995,90094848,1.222293139,-0.372710044,-0.038804358,-9.800924024,0.000713203,-0.000405669,0.000645643
1633451995,100094976,1.232293367,-0.375608213,-0.036534486,-9.798117734,0.000106492,-0.000530688,-0.000536085
1633451995,110096640,1.242295027,-0.379034863,-0.03230091,-9.800962602,0.000334699,-0.001469305,0.000428186
1633451995,120100608,1.252298832,-0.386455223,-0.032640285,-9.796375859,0.000502601,-0.001082975,0.000384467
1633451995,130100736,1.262299061,-0.388132618,-0.031480924,-9.800470435,0.000133824,0.000488336,-0.000422669
1633451995,140102400,1.27230072,-0.390666374,-0.032414045,-9.798484814,0.000898774,-5.12E-05,-0.00016689
1633451995,150106368,1.282304764,-0.389306557,-0.036646278,-9.799537538,-0.000235421,-0.000306145,-0.000232469
1633451995,160106496,1.292304754,-0.380478304,-0.041078089,-9.799226572,-0.00026668,-0.000411859,-0.000521461
1633451995,170108416,1.302306652,-0.375274049,-0.043440626,-9.800608382,-0.000709049,-0.000688494,-0.000817899
1633451995,180112384,1.312310696,-0.374047613,-0.040106056,-9.79991923,0.00051881,-0.001232728,-0.000146415
1633451995,190112512,1.322310925,-0.372118873,-0.040908778,-9.800909995,-0.000599579,-0.000401842,0.000168841
1633451995,200114688,1.332313061,-0.378638265,-0.034597515,-9.806164847,0.000735159,-1.79E-06,0.001179512
1633451995,210124544,1.342322826,-0.381748433,-0.034122712,-9.803114227,0.00090072,-1.31E-05,0.001173096
1633451995,220130304,1.352328539,-0.379896814,-0.030447531,-9.794726338,-0.00012571,0.000903076,0.000145313
1633451995,230131968,1.362330198,-0.388141276,-0.029712202,-9.800404968,-6.34E-05,0.000765719,0.000107804
1633451995,240135936,1.372334242,-0.394088604,-0.032475945,-9.80690719,-0.000962503,0.000452699,-0.000209406
1633451995,250136064,1.382334471,-0.388489651,-0.03318774,-9.802381237,0.000287757,-0.000855,0.000736855
1633451995,260137728,1.39233613,-0.383492902,-0.03762587,-9.797467161,7.23E-05,-0.000940844,-0.000706097
1633451995,270141696,1.402339935,-0.381180314,-0.037952205,-9.799377963,0.000474642,-0.000194419,-2.49E-05
1633451995,280141824,1.412340164,-0.383088303,-0.036522832,-9.799244108,0.000492053,-0.000212324,-0.000147333
1633451995,290143744,1.422342062,-0.380418609,-0.03549816,-9.801806652,0.000131119,-0.001644112,0.00032871
1633451995,300147712,1.432346106,-0.375760262,-0.034406109,-9.80080595,-0.001210873,-0.001056254,0.000429953
1633451995,310147584,1.442345858,-0.373888221,-0.03365427,-9.797846516,-0.000862097,-0.001190787,0.000762693
1633451995,320149504,1.452347755,-0.379809538,-0.033208632,-9.801716051,-0.001038081,-0.000225387,0.000292441
1633451995,330153216,1.462351561,-0.389611787,-0.031756487,-9.803501765,-0.000494135,-0.000978458,0.000610877
1633451995,340153344,1.472351789,-0.393304906,-0.025273199,-9.792211725,-0.000511389,-0.00030065,7.01E-05
1633451995,350157312,1.482355595,-0.387217878,-0.026116918,-9.797917243,0.000468139,-0.001284075,-0.000308188
1633451995,360161024,1.4923594,-0.382292733,-0.033866102,-9.790332487,0.000980933,0.000104968,-6.77E-05
1633451995,370161152,1.50235939,-0.382551164,-0.033453985,-9.806000596,-6.02E-05,-0.000362398,-1.22E-05
1633451995,380162816,1.51236105,-0.384516217,-0.030678839,-9.801834124,-9.80E-05,-0.00118821,-0.000870211
1633451995,390166784,1.522365093,-0.376044121,-0.026637188,-9.800116799,0.001368341,-0.000765872,-0.001129359
1633451995,400166912,1.532365322,-0.376404076,-0.024722696,-9.794082195,0.001654412,-0.001273087,-0.001546165
1633451995,410168576,1.542366982,-0.384416666,-0.023893129,-9.797458393,0.000608288,-0.001087418,-0.000525609
1633451995,420172544,1.552370787,-0.389293844,-0.024858045,-9.80338603,0.00073752,-3.87E-06,-0.001501564
1633451995,431177472,1.563375711,-0.384950371,-0.036851854,-9.796839385,0.000909865,-0.000354791,-0.001638698
1633451995,442177536,1.574375868,-0.382356774,-0.049504711,-9.802035784,-0.000178199,4.98E-05,-0.000989524
1633451995,452179200,1.584377527,-0.37894777,-0.063660297,-9.793606394,1.88E-05,-0.000870722,-0.002190118
1633451995,462183168,1.594381571,-0.379890092,-0.07707565,-9.804868377,-0.000963724,-6.73E-05,-0.003152205
1633451995,472183296,1.604381561,-0.376635218,-0.089318561,-9.800540577,-0.00132093,-3.01E-05,-0.002476598
1633451995,482184960,1.614383221,-0.368359119,-0.094539246,-9.810282219,-4.99E-05,0.000132752,-0.001630111
1633451995,492188928,1.624387264,-0.365054415,-0.091016388,-9.806473474,0.001243451,-0.000158489,-0.000490316
1633451995,502189056,1.634387493,-0.370567589,-0.070592343,-9.802016495,0.002695678,-0.001497066,0.001095929
1633451995,512190976,1.644389391,-0.381252284,-0.040173879,-9.805590846,0.002366006,-0.002075392,0.002411152
1633451995,522194688,1.654392958,-0.386042294,-0.014016489,-9.794638075,0.001488808,-0.000448656,0.003082301
1633451995,532194560,1.664392948,-0.395465993,0.008042695,-9.792024678,-0.000980065,-0.001483294,0.001795
1633451995,542196480,1.674394846,-0.39738001,0.016764103,-9.780687291,-0.001426449,-0.000732439,0.001263028
1633451995,552200448,1.68439889,-0.39658959,0.014702823,-9.796841138,-0.002220821,-0.001313722,-0.000932148
1633451995,562200320,1.694398642,-0.385637915,0.000600295,-9.797608615,-0.001460986,-9.81E-05,-0.002874949
1633451995,572202240,1.704400539,-0.379413159,-0.016485224,-9.803867676,0.000332215,-0.000239817,-0.002329479
1633451995,582206208,1.714404583,-0.367686079,-0.031690482,-9.797412216,0.00106735,-0.000698762,-0.003139384
1633451995,592206336,1.724404573,-0.363672459,-0.040064628,-9.796654091,-2.15E-05,0.00047344,-0.002429471
1633451995,602208000,1.734406233,-0.365137636,-0.047113177,-9.814931506,0.000247456,-2.89E-05,-0.001943583
1633451995,612211968,1.744410276,-0.372125815,-0.057360055,-9.832068519,0.00078819,-9.89E-05,0.000648859
1633451995,622212096,1.754410505,-0.37439102,-0.062509839,-9.819723417,0.001544159,-0.001060585,0.003377024
1633451995,632214016,1.764412403,-0.38400677,-0.039736501,-9.768727973,0.000561503,-0.001138685,0.00328237
1633451995,642223872,1.774422169,-0.384444869,-0.007522645,-9.769543381,-0.000242869,-0.002046002,0.003228436
1633451995,652229632,1.784427881,-0.371350373,0.011934296,-9.787027016,-0.001417419,-0.002533987,0.002270746
1633451995,662231040,1.794429302,-0.376866799,0.012904618,-9.82492683,-0.001310715,-0.002408978,0.001664653
1633451995,672234496,1.804432869,-0.388370957,-0.000665958,-9.823334593,-0.002187163,-0.000675436,-0.000409864
1633451995,682234112,1.814432383,-0.405406737,-0.00389802,-9.804368611,-0.00052353,-0.000656798,-0.002564854
1633451995,692235776,1.824434042,-0.41281179,-0.021547427,-9.788175017,0.003232469,0.00044633,-0.004350714
1633451995,702239488,1.834437847,-0.410360962,-0.039230109,-9.770372233,0.004138198,0.000691836,-0.005435975
1633451995,712239360,1.844437599,-0.395979422,-0.042513706,-9.773710438,0.003458005,0.001346673,-0.003741404
1633451995,722241280,1.854439497,-0.376026366,-0.05225301,-9.798338683,0.002372435,0.000579572,-0.002537303
1633451995,732245248,1.864443541,-0.356970112,-0.060329632,-9.832013574,0.001182629,0.000460653,-0.000891693
1633451995,742245376,1.874443769,-0.34735553,-0.057759823,-9.835814135,-0.000736131,-0.000522178,0.003063251
1633451995,752247040,1.884445429,-0.343157348,-0.052344378,-9.820521873,5.44E-05,-0.001357671,0.004305325
1633451995,762251264,1.894449711,-0.34457032,-0.04339506,-9.789121942,0.000619313,-0.002276688,0.004978302
1633451995,772251136,1.904449463,-0.354485638,-0.032366326,-9.774787127,0.000858668,-0.002890687,0.002671811
1633451995,782252800,1.914451122,-0.373808836,-0.040032489,-9.783936064,0.00082466,-0.002588102,0.001159267
1633451995,792256768,1.924455166,-0.393386337,-0.052264582,-9.808311211,0.000379154,-0.001481068,-0.001245288
1633451995,802256640,1.934454918,-0.412717134,-0.062233671,-9.818548528,-0.000507877,-0.000658943,-0.001318979
1633451995,812258304,1.944456577,-0.414655079,-0.078683925,-9.809210206,-0.001511398,0.000147209,-0.002526274
1633451995,822261760,1.954460144,-0.414976274,-0.091989224,-9.790782569,-0.00097342,-0.000593784,-0.000875384
1633451995,832261376,1.964459658,-0.40586493,-0.094748268,-9.78310955,-0.000257622,0.000595026,0.000596733
1633451995,842263296,1.974461555,-0.389795035,-0.081778275,-9.787752407,0.000878172,0.000189765,0.002827052
1633451995,852267008,1.984465361,-0.373998988,-0.061649483,-9.799199684,0.001092847,0.000159097,0.00335988
1633451995,862272512,1.994470835,-0.356412953,-0.036679134,-9.810091665,0.001523071,-0.001609717,0.003803927
1633451995,872274176,2.004472494,-0.343489868,-0.020978454,-9.814543384,-0.000333558,-0.001158057,0.003861557
1633451995,882278144,2.014476538,-0.344017107,-0.009351481,-9.811093535,-0.000868973,-0.001373198,0.001784501
1633451995,892278016,2.02447629,-0.359194327,-0.013775335,-9.800650467,-0.000352975,-0.000824694,0.000625344
1633451995,902279936,2.034478188,-0.372294303,-0.019850357,-9.792257902,-0.000249721,-0.001445753,-0.002023702
1633451995,912283904,2.044482231,-0.391196353,-0.029728751,-9.788780581,-0.00022344,-0.001205603,-0.00245492
1633451995,922284032,2.05448246,-0.409049551,-0.033599775,-9.800871417,0.000319425,-0.001753455,-0.001519555
1633451995,932285696,2.064484119,-0.418748413,-0.037769069,-9.798845464,-0.000364095,-0.00047924,-0.001544493
1633451995,942289408,2.074487686,-0.41406431,-0.035258386,-9.792788648,-0.000533727,-5.30E-05,-0.000309835
1633451995,952289024,2.084487438,-0.400560905,-0.028443904,-9.782658884,-0.001573539,-0.000403108,1.34E-05
1633451995,962290688,2.094489098,-0.382425054,-0.0184578,-9.799747381,-0.001677246,0.000486963,0.001511468
1633451995,972294144,2.104492426,-0.366208955,-0.018932727,-9.840105695,-0.000294899,0.000186392,0.001559282
1633451995,982293760,2.114492178,-0.345841692,-0.01728546,-9.829302561,0.000716266,-0.001386862,0.000981714
1633451995,992295680,2.124494076,-0.338866446,-0.004022413,-9.803543266,0.001561168,-0.000785571,0.00139133
1633451996,2299648,2.134497881,-0.356208772,-0.003580444,-9.783211841,0.002218115,-0.001458624,0.000133339
1633451996,12299520,2.144497871,-0.380806367,-0.003460689,-9.806749369,-0.000243309,-0.001568145,4.32E-05
1633451996,22301440,2.154499769,-0.392068423,-0.013503307,-9.795909995,-0.000414693,-0.001747701,-0.001581731
1633451996,32305408,2.164503813,-0.394545773,-0.030079789,-9.808596458,-0.000220353,-0.001300691,-0.001462386
1633451996,42305280,2.174503565,-0.394166747,-0.039255129,-9.786318575,0.000256961,-0.000892654,-0.000859926
1633451996,52307200,2.184505463,-0.403564142,-0.042733103,-9.794790635,0.00127613,-0.000320368,-0.000849278
1633451996,62311168,2.194509506,-0.408963918,-0.046465371,-9.798170925,0.000550008,-0.001115905,-0.000277181
1633451996,72311296,2.204509735,-0.39210565,-0.040678271,-9.792059749,0.000957533,-0.000629142,0.00062986
1633451996,82318592,2.214516878,-0.367824866,-0.039653828,-9.78694869,0.00020529,-2.30E-05,0.00157738
1633451996,92322304,2.224520683,-0.355619647,-0.037795761,-9.786576934,-0.000205421,-0.000417405,0.000585969
1633451996,102321920,2.234520197,-0.359567837,-0.032823706,-9.811021055,-0.001261272,-8.08E-05,0.000250724
1633451996,112323584,2.244521856,-0.363956317,-0.038098829,-9.817654209,-0.000759578,-0.001644275,-0.000245535
1633451996,122327040,2.254525423,-0.363113437,-0.03945473,-9.818480723,-0.000511933,-0.001282513,-0.001050971
1633451996,132326656,2.264524937,-0.364180883,-0.04285414,-9.791052618,0.000104407,-0.00083269,-5.34E-05
1633451996,142328320,2.274526596,-0.379767379,-0.045932105,-9.79811072,0.001239689,-0.00105058,-0.001416782
1633451996,152331776,2.284530163,-0.399114688,-0.044274871,-9.806231482,-0.000171141,-0.000967335,-0.002156355
1633451996,162331392,2.294529676,-0.407251087,-0.042272002,-9.811766905,0.00077419,-0.002027266,0.000465348
1633451996,172333312,2.304531574,-0.397158732,-0.051859476,-9.800141933,-0.000137985,-0.00076764,-0.000221063
1633451996,182337280,2.314535618,-0.388656021,-0.049250079,-9.790096925,0.000831514,6.99E-05,0.001132692
1633451996,192337408,2.324535847,-0.389787582,-0.048208196,-9.795189864,0.000125099,0.000204351,0.001113844
1633451996,202339072,2.334537506,-0.389936525,-0.041371263,-9.803212427,0.001273831,0.000359377,0.000512763
1633451996,212343040,2.344541311,-0.375541797,-0.032325638,-9.801721311,0.000800949,0.000202818,0.000808737
1633451996,222342912,2.354541302,-0.361661959,-0.039652801,-9.790203892,-0.000478458,-0.000165431,0.000148326
1633451996,232344576,2.364542961,-0.361353515,-0.0452433,-9.800265267,-0.00121432,-0.000513442,6.06E-05
1633451996,242348032,2.374546289,-0.36648737,-0.057924923,-9.802191852,-0.000659123,-0.000588141,-0.000266881
1633451996,252347648,2.384546041,-0.373421517,-0.070948157,-9.815682032,-0.000620932,-0.000771424,-0.000944844
1633451996,262349568,2.394547939,-0.370623849,-0.072086537,-9.793405319,-0.000377045,-0.001405461,-0.000351631
1633451996,272353280,2.404551506,-0.375988774,-0.058471601,-9.813221195,0.000480091,-0.002377177,0.000341568
1633451996,282352896,2.414551258,-0.382801961,-0.050271641,-9.811655845,0.001030692,-0.001639224,0.00015926
1633451996,292354560,2.424552917,-0.391617976,-0.038043566,-9.808201321,0.0011696,-0.000904202,-0.000721222
1633451996,302364160,2.434562445,-0.39335375,-0.028306963,-9.783633282,0.001622521,-0.001110532,0.000757604
1633451996,312364032,2.444562435,-0.389662494,-0.022625267,-9.769748549,0.000199192,-2.98E-05,0.001062638
1633451996,322365696,2.454564095,-0.395888164,-0.015384315,-9.786057294,-0.000504337,-2.33E-05,0.000721367
1633451996,332369664,2.4645679,-0.395621183,-0.025137457,-9.808401228,-0.002604098,0.000535423,0.001025599
1633451996,342369536,2.47456789,-0.386958131,-0.030644263,-9.830471605,-0.000776018,-0.000336854,5.37E-05
