id,t,w_l,w_r
e,16.7967057228088,0,0
e,16.8963360786438,0,0
e,16.9951782226562,0,0
e,17.0937221050262,0,0
e,17.1925432682037,0,0
e,17.2915012836456,0,0
e,17.3913431167603,0,0
e,17.489223241806,0,0
e,17.5999717712402,0,0
e,17.6984786987305,0,0
e,17.7976868152618,0,0
e,17.8968963623047,0,0
e,17.9956686496735,0,0
e,18.0942931175232,0,0
e,18.1939551830292,0,0
e,18.2930092811584,0,0
e,18.3917083740234,0,0
e,18.4905977249146,0,0
e,18.5896844863892,0,0
e,18.7002763748169,0,0
e,18.7984173297882,0,0
e,18.8978624343872,0,0
e,18.9967777729034,0,0
e,19.0961050987244,0,0
e,19.3930902481079,0,0
e,19.5966515541077,0,0
e,19.6892938613892,0,0
e,19.8992021083832,0,0
e,20.0006055831909,0,0
e,20.1080377101898,0,0
e,20.195547580719,0,0
e,20.3937423229218,0,0
e,20.4927072525024,0,0
e,20.5917279720306,0,0
e,20.6904296875,0,0
e,20.8013114929199,0,0
e,20.8995471000671,0,0
e,20.9992253780365,0,0
e,21.097336769104,0,0
e,21.1969482898712,0,0
e,21.295848608017,0,0
e,21.3948292732239,0,0
e,21.5932524204254,0,0
e,21.6914203166962,0,0
e,21.790399312973,0,0
e,22.0000133514404,0,0
e,22.098696231842,0,0
e,22.1982674598694,0,0
e,22.3964235782623,0,0
e,22.4950094223022,0,0
e,22.5939114093781,0,0
e,22.6932063102722,0,0
e,22.791718006134,0,0
e,22.8922019004822,0,0
e,22.9895083904266,0,0
e,23.0995190143585,0,0
e,23.2979409694672,0,0
e,23.3969275951385,0,0
e,23.5005145072937,0,0
e,23.5947415828705,0,0
e,23.6937627792358,0,0
e,23.7926273345947,0,0
e,23.8914265632629,0,0
e,24.0014092922211,0,0
e,24.0894899368286,0,0
e,24.2005972862244,0,0
e,24.303076505661,0,0
e,24.3978533744812,0,0
e,24.4965467453003,0,0
e,24.5954403877258,0,0
e,24.6950573921204,0,0
e,24.7940032482147,0,0
e,24.8933002948761,0,0
e,24.9915354251862,0,0
e,25.2012991905212,0,0
e,25.3000979423523,0,0
e,25.497448682785,0,0
e,25.5978443622589,0,0
e,25.6959068775177,0,0
e,25.7958118915558,0,0
e,25.8938314914703,0,0
e,25.9924178123474,0,0
e,26.0916888713837,0,0
e,26.190681219101,0,0
e,26.2903106212616,0,0
e,26.4000906944275,0,0
e,26.4990334510803,0,0
e,26.5983548164368,0,0
e,26.7957465648651,0,0
e,26.894832611084,0,0
e,26.9937448501587,0,0
e,27.0927448272705,0,0
e,27.1914930343628,0,0
e,27.4997308254242,0,0
e,27.598739862442,0,0
e,27.6982474327087,0,0
e,27.7969272136688,0,0
e,27.8956863880157,0,0
e,27.9951906204224,0,0
e,28.0967893600464,0,0
e,28.2915782928467,0,0
e,28.3904423713684,0,0
e,28.4895842075348,0,0
e,28.698842048645,0,0
e,28.7977025508881,0,0
e,28.8967847824097,0,0
e,28.9958281517029,0,0
e,29.0948469638824,0,0
e,29.292777299881,0,0
e,29.3915076255798,0,0
e,29.4909794330597,0,0
e,29.5903344154358,0,0
e,29.7017030715942,0,0
e,29.8983528614044,0,0
e,29.9970052242279,0,0
e,30.0963342189789,0,0
e,30.1948523521423,0,0
e,30.2937321662903,0,0
e,30.3925139904022,0,0
e,30.4918706417084,0,0
e,30.5907657146454,0,0
e,30.6903851032257,0,0
e,30.8002417087555,0,0
e,30.8986709117889,0,0
e,30.9981985092163,0,0
e,31.0967056751251,0,0
e,31.1954720020294,0,0
e,31.2947299480438,0,0
e,31.3937864303589,0,0
e,31.4929177761078,0,0
e,31.5914976596832,0,0
e,31.6906332969666,0,0
e,31.7925610542297,0,0
e,31.900194644928,0,0
e,31.9992682933807,0,0
e,32.0977356433868,0,0
e,32.1967039108276,0,0
e,32.2965245246887,0,0
e,32.3948802947998,0,0
e,32.5925664901733,0,0
e,32.6916086673737,0,0
e,32.889662027359,0,0
e,33.003758430481,0,0
e,33.0989346504211,0,0
e,33.1980593204498,0,0
e,33.3076360225677,0,0
e,33.3965229988098,0,0
e,33.4946739673615,0,0
e,33.5943086147308,0,0
e,33.6926174163818,0,0
e,33.791647195816,0,0
e,33.8906674385071,0,0
e,34.0005128383636,0,0
e,34.0997126102448,0,0
e,34.1987040042877,0,0
e,34.2978219985962,0,0
e,34.3974325656891,0,0
e,34.4961934089661,0,0
e,34.5949549674988,0,0
e,34.6938965320587,0,0
e,34.7965309619904,0,0
e,34.892049074173,0,0
e,34.9907627105713,0,0
e,35.0895652770996,0,0
e,35.200142621994,0,0
e,35.2985227108002,0,0
e,35.3979251384735,0,0
e,35.4972097873688,0,0
e,35.7939984798431,0,0
e,35.8933544158936,0,0
e,36.0046329498291,0,0
e,36.0917229652405,0,0
e,36.1897766590118,0,0
e,36.3002076148987,0,0
e,36.3994319438934,0,0
e,36.4982218742371,0,0
e,36.5969476699829,0,0
e,36.6959755420685,0,0
e,36.8940563201904,0,0
e,36.9927587509155,0,0
e,37.0924789905548,0,0
e,37.190527677536,0,0
e,37.2897009849548,0,0
e,37.3996438980103,0,0
e,37.498640537262,0,0
e,37.5984928607941,0,0
e,37.7956597805023,0,0
e,37.8951482772827,0,0
e,37.9938988685608,0,0
e,38.0928153991699,0,0
e,38.290657043457,0,0
e,38.3899712562561,0,0
e,38.4996321201324,0,0
e,38.5985579490662,0,0
e,38.6979739665985,0,0
e,38.7970817089081,0,0
e,38.9075736999512,0,0
e,39.0055963993073,0,0
e,39.0938267707825,0,0
e,39.1926681995392,0,0
e,39.2915773391724,0,0
e,39.391547203064,0,0
e,39.4904553890228,0,0
e,39.6003558635712,0,0
e,39.6987652778625,0,0
e,39.7984929084778,0,0
e,39.8981883525848,0,0
e,40.0948345661163,0,0
e,40.1937389373779,0,0
e,40.2967495918274,0,0
e,40.3924260139465,0,0
e,40.4911165237427,0,0
e,40.5905394554138,0,0
e,40.7000372409821,0,0
e,40.8981964588165,0,0
e,40.9966871738434,0,0
e,41.0959639549255,0,0
e,41.1947891712189,0,0
e,41.2940831184387,0,0
e,41.3930511474609,0,0
e,41.4924485683441,0,0
e,41.5915973186493,0,0
e,41.8000528812408,0,0
e,41.9981670379639,0,0
e,42.1962168216705,0,0
e,42.2951328754425,0,0
e,42.3936121463776,0,0
e,42.4932773113251,0,0
e,42.5922465324402,0,0
e,42.6907687187195,0,0
e,42.9002778530121,0,0
e,42.9995262622833,0,0
e,43.0980515480042,0,0
e,43.1965956687927,0,0
e,43.2961614131927,0,0
e,43.3953840732574,0,0
e,43.494074344635,0,0
e,43.5930824279785,0,0
e,43.7905592918396,0,0
e,43.8899085521698,0,0
e,43.9996266365051,0,0
e,44.0988826751709,0,0
e,44.1978013515472,0,0
e,44.2972629070282,0,0
e,44.3958790302277,0,0
e,44.4950361251831,0,0
e,44.6929545402527,0,0
e,44.7916021347046,0,0
e,44.995213508606,0,0
e,45.1005384922028,0,0
e,45.1988131999969,0,0
e,45.2981572151184,0,0
e,45.3970510959625,0,0
e,45.4958372116089,0,0
e,45.5950229167938,0,0
e,45.6938655376434,0,0
e,45.7928681373596,0,0
e,45.8924691677094,0,0
e,45.9917137622833,0,0
e,46.0905344486237,0,0
e,46.1997339725494,0,0
e,46.300332069397,0,0
e,46.3977973461151,0,0
e,46.5976731777191,0,0
e,46.6947467327118,0,0
e,46.794102191925,0,0
e,46.8929772377014,0,0
e,46.9921765327454,0,0
e,47.0915942192078,0,0
e,47.2040531635284,0,0
e,47.3001906871796,0,0
e,47.3993725776672,0,0
e,47.4981083869934,0,0
e,47.597592830658,0,0
e,47.6962394714355,0,0
e,47.7947766780853,0,0
e,48.0918414592743,0,0
e,48.1911973953247,0,0
e,48.2896702289581,0,0
e,48.4995908737183,0,0
e,48.5984392166138,0,0
e,48.6973028182983,0,0
e,48.7956836223602,0,0
e,48.8948719501495,0,0
e,49.0926330089569,0,0
e,49.2026619911194,0,0
e,49.2913539409637,0,0
e,49.5005903244019,0,0
e,49.5996654033661,0,0
e,49.6981272697449,0,0
e,49.7973055839539,0,0
e,49.8960525989532,0,0
e,49.995641708374,0,0
e,50.0946204662323,0,0
e,50.1937756538391,0,0
e,50.292943239212,0,0
e,50.4899818897247,0,0
e,50.6004798412323,0,0
e,50.7982318401337,2.66505148394912,2.66505148394912
e,50.8973431587219,3.45245305875227,3.1496062992126
e,50.9957098960876,2.96789824348879,0.0605693519079346
e,51.094776391983,3.63416111447608,-0.181708055723804
e,51.1939787864685,5.33010296789824,-0.242277407631738
e,51.2935934066772,6.05693519079346,0.181708055723804
e,51.3926384449005,5.99636583888552,0.969109630526953
e,51.4910180568695,6.05693519079346,1.63537250151423
e,51.5897133350372,6.05693519079346,2.24106602059358
e,51.7006568908691,6.05693519079346,1.63537250151423
e,51.7989418506622,6.05693519079346,0.908540278619019
e,51.8984048366547,6.05693519079346,0.0605693519079346
e,52.0964832305908,6.05693519079346,0.423985463355542
e,52.1958811283112,6.05693519079346,0.545124167171411
e,52.294445514679,5.0878255602665,-0.605693519079346
e,52.4046506881714,6.05693519079346,0.908540278619019
e,52.4922297000885,6.05693519079346,1.81708055723804
e,52.59135222435,6.05693519079346,1.69594185342217
e,52.6906840801239,5.99636583888552,1.63537250151423
e,52.8000457286835,5.99636583888552,1.63537250151423
e,52.8989996910095,5.87522713506965,0.78740157480315
e,52.9978857040405,4.17928528164749,-0.78740157480315
e,53.0967860221863,4.30042398546336,-0.605693519079346
e,53.1960196495056,4.60327074500303,-0.363416111447607
e,53.2955660820007,5.63294972743792,0.726832222895215
e,53.3941009044647,5.26953361599031,0.302846759539673
e,53.6034178733826,3.69473046638401,-0.302846759539673
e,53.6916217803955,4.36099333737129,0.363416111447607
e,53.7900876998901,5.45124167171411,1.69594185342217
e,53.9005041122437,1.81708055723804,1.81708055723804
e,54.0104007720947,0,0
e,54.0986268520355,0,0
e,54.1968026161194,3.1496062992126,0.423985463355542
e,54.2968327999115,5.26953361599031,1.93821926105391
e,54.3955702781677,6.05693519079346,2.60448213204119
e,54.5929279327393,6.05693519079346,2.42277407631738
e,54.692512512207,6.05693519079346,0.181708055723804
e,54.7929863929749,5.26953361599031,-0.726832222895215
e,54.9015710353851,6.05693519079346,0.969109630526953
e,55.0000243186951,6.05693519079346,1.45366444579043
e,55.1987652778625,5.99636583888552,2.78619018776499
e,55.2976343631744,6.05693519079346,3.21017565112053
e,55.3963055610657,6.05693519079346,3.45245305875227
e,55.4957630634308,6.05693519079346,3.81586917019988
e,55.5937206745148,5.99636583888552,3.87643852210781
e,55.693505525589,6.05693519079346,3.63416111447608
e,55.79287981987,6.05693519079346,6.05693519079346
e,55.8915350437164,6.05693519079346,6.05693519079346
e,55.9907574653625,6.05693519079346,4.60327074500303
e,56.1003742218018,6.05693519079346,4.23985463355542
e,56.1989188194275,6.05693519079346,3.93700787401575
e,56.2980165481567,6.05693519079346,3.57359176256814
e,56.3966989517212,6.05693519079346,3.45245305875227
e,56.4961593151093,6.05693519079346,3.45245305875227
e,56.5949883460999,6.05693519079346,4.48213204118716
e,56.6938111782074,6.05693519079346,6.05693519079346
e,56.8044533729553,6.05693519079346,6.05693519079346
e,56.8929555416107,6.05693519079346,6.05693519079346
