Sec,NanoSec,0-ref Sec,v_x,v_y,v_z,w_x,w_y,w_z
1633452058,910518646.2,64.77070808,-0.800341981,0.374110555,0.262856199,-0.097115687,-0.011801179,-0.046431926
1633452058,977274656.3,64.83746409,-0.784202631,0.459751683,0.219307814,0.001889713,-0.024668397,-0.005158851
1633452059,27414321.9,64.88760376,-0.821488063,0.435971777,0.235339702,-0.030187186,-0.009965038,0.039792306
1633452059,77379703.52,64.93756914,-0.834156028,0.459166982,0.254646784,0.000952984,0.046945564,0.05023693
1633452059,110624313.4,64.97081375,-0.849363081,0.41335731,0.252988966,0.003851033,0.019284171,-0.065339234
1633452059,143909692.8,65.00409913,-0.854059573,0.414938401,0.253392391,0.001974713,-0.042311399,0.006682991
1633452059,177170276.6,65.03735971,-0.870417476,0.39718783,0.269988956,-0.036493884,-0.031300736,-0.052799676
1633452059,210557699.2,65.07074714,-0.800304674,0.417743678,0.250562394,-0.013991355,0.003303112,0.014813667
1633452059,243807792.7,65.10399723,-0.806700235,0.405697665,0.295140854,0.02072174,-0.045039847,-0.019490254
1633452059,327090740.2,65.18728018,-0.809696764,0.413424321,0.253871787,-0.012318795,-0.015824242,0.008352356
1633452059,427199840.5,65.28738928,-0.819792397,0.404128476,0.276080494,0.00138512,-0.005672735,-0.014742549
1633452059,477201461.8,65.3373909,-0.796347101,0.396628204,0.299206527,-0.001035307,-0.066557911,-0.033232335
1633452059,510560751,65.37075019,-0.797272758,0.446625184,0.249538871,-0.003544051,-0.021197971,0.071341312
1633452059,544014215.5,65.40420365,-0.838406825,0.386845978,0.266704015,-0.028494174,0.05235382,-0.029287707
1633452059,577290296.6,65.43747973,-0.821415238,0.404767712,0.289489432,-0.012130891,0.015062085,0.010805486
1633452059,610604286.2,65.47079372,-0.818760249,0.40119841,0.279092891,0.00249555,-0.0226056,-0.01662108
1633452059,644105911.3,65.50429535,-0.831318134,0.450346591,0.222766157,-0.01470475,0.055616293,0.05883549
1633452059,677371263.5,65.5375607,-0.834832976,0.42369481,0.276247537,-0.021032234,0.011041181,0.031842068
1633452059,710608243.9,65.57079768,-0.833098762,0.425708524,0.260001506,-0.007614964,0.023543031,-0.057849252
1633452059,744036197.7,65.60422564,-0.825533602,0.419852818,0.264165777,1.01E-15,8.90E-17,-1.13E-17
1633452059,777420282.4,65.63760972,-0.823464338,0.439871014,0.249422864,-0.001177869,0.020702542,-0.000516297
1633452059,812755584.7,65.67294502,-0.732557622,0.376316061,0.251275335,-0.003702745,-0.001775379,0.05249684
1633452059,862688064.6,65.7228775,-0.838470701,0.429572966,0.286235418,-0.006913869,0.024037683,0.022451766
1633452059,910575866.7,65.7707653,-0.882225288,0.435247699,0.279233561,-0.032483642,-0.009280233,-0.051742795
1633452059,943966865.5,65.8041563,-0.839527474,0.441006034,0.245436174,-0.025855695,0.067561526,-0.015495081
1633452059,977268695.8,65.83745813,-0.837125559,0.410880715,0.292338373,-0.002385451,-0.020229118,-0.050745343
1633452060,10540246.96,65.87072968,-0.824600357,0.443221631,0.244557927,0.015865474,-0.02100442,0.000636093
