Sec,NanoSec,0-ref Sec,X,Y,Z,qX,qY,qZ,qW,v_x,v_y,v_z,w_x,w_y,w_z
1633452034,202037335,40.29399014,23.00532893,13.53655748,0,0,0,0.299913261,0.953966475,1.017593143,0,0,0,0,-1.01E-06
1633452034,410692840,40.50264573,23.16656367,13.6488767,0,0,0,0.299467554,0.954106485,0.956636621,0,0,0,0,-0.00423073
1633452034,510245941,40.60219884,23.25475358,13.71034855,0,0,0,0.299913261,0.953966475,1.14563423,0,0,0,0,0.004692778
1633452034,609262327,40.70121503,23.31708149,13.75383684,0,0,0,0.299913261,0.953966475,0.923687728,0,0,0,0,0.004692778
1633452034,907588843,40.99954176,23.57049365,13.93065109,0,0,0,0.299913261,0.953966475,0.976291747,0,0,0,0,-1.19E-16
1633452035,5321173,41.09727407,23.66026576,13.99335051,0,0,0,0.300358903,0.953826257,1.142816545,0,0,0,0,0.004780205
1633452035,103927754,41.19588065,23.7328213,14.04402538,0,0,0,0.299913261,0.953966475,1.008956578,0,0,0,0,4.24E-05
1633452035,307577502,41.39953041,23.90259133,14.16158049,0,0,0,0.292327414,0.956318296,1.013954681,0,0,0,0,-0.076786667
1633452035,411485057,41.50343776,23.99206195,14.22295646,0,0,0,0.299913261,0.953966475,1.030539964,0,0,0,0,-0.00500619
1633452035,510507293,41.60246015,24.06625717,14.27477653,0,0,0,0.300358903,0.953826257,0.979066775,0,0,0,0,0.081151932
1633452035,609478426,41.70143127,24.15968804,14.3400963,0,0,0,0.300358903,0.953826257,1.032893577,0,0,0,0,0.004717936
1633452035,709343270,41.801296,24.23470309,14.39248897,0,0,0,0.299913261,0.953966475,1.034044683,0,0,0,0,-0.004678128
1633452035,808532305,41.90048504,24.315457,14.44888981,0,0,0,0.300358903,0.953826257,0.954645833,0,0,0,0,3.19E-05
1633452035,907256137,41.99920893,24.39703074,14.50586326,0,0,0,0.299913261,0.953966475,1.000457664,0,0,0,0,-2.22E-05
1633452036,6148182,42.0981009,24.47122596,14.55768333,0,0,0,0.300358903,0.953826257,0.961500672,0,0,0,0,-8.05E-06
1633452036,104600287,42.19655299,24.56465683,14.6230031,0,0,0,0.300358903,0.953826257,1.036531386,0,0,0,0,0.004724147
1633452036,204469334,42.29642224,24.62694408,14.66654961,0,0,0,0.300358903,0.953826257,0.959459993,0,0,0,0,3.50E-16
1633452036,303206134,42.39515901,24.72163521,14.73268461,0,0,0,0.299913261,0.953966475,0.965386583,0,0,0,0,-0.004731575
1633452036,611498865,42.70345163,24.96968874,14.9058195,0,0,0,0.300358903,0.953826257,1.056016984,0,0,0,0,0.004722962
1633452036,710474759,42.80242753,25.06311961,14.97113926,0,0,0,0.300358903,0.953826257,1.104119224,0,0,0,0,0.004722962
1633452037,7489206,43.09944201,25.2889846,15.12888986,0,0,0,0.299913261,0.953966475,0.995246244,0,0,0,0,3.07E-07
1633452037,106221238,43.198174,25.37465753,15.18872629,0,0,0,0.300358903,0.953826257,0.958959667,0,0,0,0,3.54E-05
1633452037,205170793,43.29712367,25.4680884,15.25404606,0,0,0,0.300358903,0.953826257,1.105261316,0,0,0,0,0.004731803
1633452037,402915408,43.49486828,25.62380652,15.36291234,0,0,0,0.300358903,0.953826257,0.962389649,0,0,0,0,-1.71E-14
1633452037,503553036,43.59550595,25.68609377,15.40645885,0,0,0,0.300358903,0.953826257,0.958616899,0,0,0,0,-7.43E-16
1633452037,612423464,43.70437622,25.79024697,15.47913007,0,0,0,0.299467554,0.954106485,0.960854516,0,0,0,0,-0.008582323
1633452037,711400744,43.80335355,25.87307747,15.53692371,0,0,0,0.300358903,0.953826257,1.093480253,0,0,0,0,0.000857835
1633452037,810225970,43.90217876,25.95963408,15.59636018,0,0,0,0.292327414,0.956318296,1.041458982,0,0,0,0,-0.075651984
1633452037,908760199,44.00071311,26.02970372,15.64447542,0,0,0,0.300358903,0.953826257,0.962563075,0,0,0,0,0.000251299
1633452038,8076017,44.10002875,26.12313459,15.70979519,0,0,0,0.300358903,0.953826257,1.005248899,0,0,0,0,0.085343441
1633452038,107065231,44.199018,26.18542184,15.7533417,0,0,0,0.300358903,0.953826257,0.957806911,0,0,0,0,-1.66E-14
1633452038,305265097,44.39721799,26.37228358,15.88398123,0,0,0,0.300358903,0.953826257,1.150358261,0,0,0,0,3.36E-14
1633452038,602550468,44.69450331,26.59033979,16.03632126,0,0,0,0.300358903,0.953826257,0.945065394,0,0,0,0,0.004893237
1633452038,711974613,44.80392742,26.68377066,16.10164103,0,0,0,0.300358903,0.953826257,0.902998137,0,0,0,0,3.20E-14
1633452038,810541193,44.90249395,26.7809213,16.16949383,0,0,0,0.299913261,0.953966475,1.122025324,0,0,0,0,-0.004739746
1633452038,909709949,45.00166273,26.84734973,16.21584319,0,0,0,0.299913261,0.953966475,1.009511281,0,0,0,0,-0.004739746
1633452039,9295567,45.10124826,26.94330191,16.28279228,0,0,0,0.299913261,0.953966475,0.995828979,0,0,0,0,3.35E-14
1633452039,111669694,45.20362258,27.02651533,16.34091092,0,0,0,0.300358903,0.953826257,1.083164945,0,0,0,0,0.004563463
1633452039,207184159,45.29913688,27.10601352,16.39649002,0,0,0,0.300358903,0.953826257,1.003507215,0,0,0,0,0.004563463
1633452039,305911311,45.3978641,27.18223345,16.4497772,0,0,0,0.300358903,0.953826257,0.978771543,0,0,0,0,6.94E-16
1633452039,404941510,45.49689436,27.26872621,16.51018623,0,0,0,0.299913261,0.953966475,1.003660849,0,0,0,0,-0.004717557
1633452039,503811931,45.59576464,27.33800241,16.55857071,0,0,0,0.300358903,0.953826257,0.959992794,0,0,0,0,7.62E-06
1633452039,603470427,45.69542313,27.43143328,16.62389048,0,0,0,0.300358903,0.953826257,0.999280239,0,0,0,0,0.00472518
1633452039,701727007,45.79367971,27.50929234,16.67832362,0,0,0,0.300358903,0.953826257,1.055381427,0,0,0,0,1.28E-16
1633452039,812306513,45.9042592,27.5871514,16.73275676,0,0,0,0.300358903,0.953826257,0.912983367,0,0,0,0,1.28E-16
1633452039,910620244,46.00257301,27.68058227,16.79807653,0,0,0,0.300358903,0.953826257,1.009331777,0,0,0,0,1.28E-16
1633452040,9724051,46.10167694,27.74286952,16.84162304,0,0,0,0.300358903,0.953826257,0.963212923,0,0,0,0,1.28E-16
1633452040,109218724,46.20117164,27.83630039,16.9069428,0,0,0,0.300358903,0.953826257,0.956331323,0,0,0,0,1.28E-16
1633452040,207559039,46.29951191,27.92973127,16.97226257,0,0,0,0.300358903,0.953826257,1.152514857,0,0,0,0,1.28E-16
1633452040,306884347,46.39883709,27.99818762,17.02007446,0,0,0,0.299913261,0.953966475,0.999955837,0,0,0,0,-0.00470354
1633452040,406029615,46.4979825,28.08550022,17.08105609,0,0,0,0.300358903,0.953826257,0.957426659,0,0,0,0,8.54E-06
1633452040,505271087,46.597224,28.16051528,17.13344875,0,0,0,0.299913261,0.953966475,0.998087476,0,0,0,0,4.57E-06
1633452040,702893717,46.79484653,28.33470006,17.25516937,0,0,0,0.300358903,0.953826257,1.075228639,0,0,0,0,0.004731239
1633452040,802002116,46.89395499,28.40151674,17.30183606,0,0,0,0.299913261,0.953966475,0.987629202,0,0,0,0,-0.004713834
1633452040,912798747,47.00475144,28.49746892,17.36878515,0,0,0,0.299913261,0.953966475,0.939160353,0,0,0,0,-0.004713834
1633452041,10948449,47.10290122,28.58396168,17.42919418,0,0,0,0.300358903,0.953826257,1.065438715,0,0,0,0,0.004759878
1633452041,110187627,47.20214033,28.66100117,17.48305434,0,0,0,0.300358903,0.953826257,1.011047599,0,0,0,0,0.004759878
1633452041,209222015,47.30117488,28.7396798,17.53806046,0,0,0,0.300358903,0.953826257,0.958283407,0,0,0,0,3.36E-14
1633452041,406618492,47.4985714,28.89539792,17.64692673,0,0,0,0.300358903,0.953826257,0.961352489,0,0,0,0,-3.33E-14
1633452041,505916781,47.59786963,28.9888288,17.7122465,0,0,0,0.300358903,0.953826257,0.961486793,0,0,0,0,1.29E-16
1633452041,605410869,47.69736362,29.06302401,17.76406657,0,0,0,0.299913261,0.953966475,1.02882891,0,0,0,0,-0.004695561
1633452041,704305244,47.79625797,29.1449809,17.8213646,0,0,0,0.30080448,0.953685831,0.960390821,0,0,0,0,0.00475251
1633452041,802843427,47.89479613,29.2383507,17.88677164,0,0,0,0.30080448,0.953685831,1.084045896,0,0,0,0,0.009448072
1633452041,902373308,47.99432611,29.30059724,17.93037633,0,0,0,0.30080448,0.953685831,0.960250858,0,0,0,0,-3.36E-14
1633452042,11527181,48.1034801,29.39396704,17.99578337,0,0,0,0.30080448,0.953685831,0.903993493,0,0,0,0,3.05E-14
1633452042,111510411,48.20346332,29.48733684,18.06119041,0,0,0,0.30080448,0.953685831,1.092294208,0,0,0,0,3.05E-14
1633452042,309000355,48.40095305,29.64885453,18.17397792,0,0,0,0.299913261,0.953966475,0.998031796,0,0,0,0,-0.00943691
1633452042,507320435,48.5992732,29.81254358,18.28536962,0,0,0,0.299913261,0.953966475,0.998096385,0,0,0,0,-0.001374578
1633452042,605912662,48.69786549,29.8936809,18.34209468,0,0,0,0.30080448,0.953685831,1.025937199,0,0,0,0,0.126578232
1633452042,705197669,48.79715037,29.95760728,18.38678714,0,0,0,0.299913261,0.953966475,0.894876531,0,0,0,0,6.61E-05
1633452042,806735678,48.89868855,30.05355946,18.45373623,0,0,0,0.299913261,0.953966475,0.968947485,0,0,0,0,-0.009410899
1633452042,903485299,48.9954381,30.14289247,18.51619108,0,0,0,0.30080448,0.953685831,1.139448632,0,0,0,0,0.009657517
1633452043,1648165,49.09360099,30.21583411,18.56718633,0,0,0,0.299913261,0.953966475,1.016637948,0,0,0,0,0.000139039
1633452043,112616923,49.20456982,30.29861057,18.62505735,0,0,0,0.30080448,0.953685831,0.90841129,0,0,0,0,-0.001098441
1633452043,211490454,49.30344319,30.39198037,18.69046439,0,0,0,0.30080448,0.953685831,1.031577069,0,0,0,0,0.008420038
1633452043,310332462,49.40228534,30.4542269,18.73406908,0,0,0,0.30080448,0.953685831,0.960945949,0,0,0,0,1.39E-16
1633452043,409166039,49.5011189,30.5475967,18.79947611,0,0,0,0.30080448,0.953685831,0.961179,0,0,0,0,3.37E-14
1633452043,607585457,49.69953823,30.70321303,18.90848784,0,0,0,0.30080448,0.953685831,0.957791235,0,0,0,0,-3.34E-14
1633452043,807545593,49.89949846,30.85882937,19.01749957,0,0,0,0.30080448,0.953685831,0.953333383,0,0,0,0,1.39E-16
1633452044,2880493,50.09483337,31.0144457,19.1265113,0,0,0,0.30080448,0.953685831,0.975452601,0,0,0,0,3.46E-14
1633452044,113409065,50.20536184,31.1078155,19.19191834,0,0,0,0.30080448,0.953685831,0.899665037,0,0,0,0,-2.99E-14
1633452044,212602254,50.30455494,31.2049027,19.25986188,0,0,0,0.300358903,0.953826257,1.113022996,0,0,0,0,-0.004709805
1633452044,311223334,50.40317607,31.29461619,19.32264515,0,0,0,0.30080448,0.953685831,1.152474383,0,0,0,0,2.73E-05
1633452044,509657874,50.60161066,31.45028342,19.43158416,0,0,0,0.30080448,0.953685831,0.957016153,0,0,0,0,-7.83E-05
1633452044,608260864,50.70021367,31.51252996,19.47518885,0,0,0,0.30080448,0.953685831,0.89267075,0,0,0,0,0.004669844
1633452044,706790432,50.79874325,31.60797855,19.54198567,0,0,0,0.300358903,0.953826257,0.976576943,0,0,0,0,-0.004741527
1633452044,805707231,50.89766002,31.69933064,19.60591567,0,0,0,0.30080448,0.953685831,1.154798067,0,0,0,0,-1.86E-05
1633452044,905481869,50.99743462,31.7702002,19.65551159,0,0,0,0.300358903,0.953826257,0.997081867,0,0,0,0,4.06E-05
1633452045,5676749,51.09762955,31.85499788,19.71485468,0,0,0,0.30080448,0.953685831,0.94997035,0,0,0,0,-1.96E-05
1633452045,114088537,51.20604134,31.93242185,19.76903751,0,0,0,0.300358903,0.953826257,0.952331671,0,0,0,0,0.000353404
1633452045,201577732,51.29353046,32.01066512,19.82379369,0,0,0,0.30080448,0.953685831,0.981619895,0,0,0,0,0.001030551
1633452045,322711267,51.41466403,32.10403492,19.88920073,0,0,0,0.30080448,0.953685831,1.01633676,0,0,0,0,0.005339866
1633452045,410827787,51.50278068,32.19740472,19.95460777,0,0,0,0.30080448,0.953685831,1.117425835,0,0,0,0,-3.75E-14
1633452045,509972342,51.60192513,32.25965125,19.99821246,0,0,0,0.30080448,0.953685831,1.030149496,0,0,0,0,-3.75E-14
1633452045,608709666,51.70066237,32.35302105,20.0636195,0,0,0,0.30080448,0.953685831,0.960568032,0,0,0,0,3.38E-14
1633452045,807598106,51.89955091,32.50868829,20.17255851,0,0,0,0.30080448,0.953685831,0.955347312,0,0,0,0,-1.34E-05
1633452045,907008848,51.99896169,32.6024369,20.23829622,0,0,0,0.30124999,0.953545197,1.04031439,0,0,0,0,0.009390707
1633452046,4914977,52.0968678,32.66464266,20.28195905,0,0,0,0.30124999,0.953545197,0.964020375,0,0,0,0,0.004699498
1633452046,106290465,52.19824338,32.75795131,20.3474533,0,0,0,0.30124999,0.953545197,0.950392973,0,0,0,0,1.39E-16
1633452046,202952839,52.29490566,32.82386191,20.39367065,0,0,0,0.30080448,0.953685831,0.978663899,0,0,0,0,-0.004833117
1633452046,301824616,52.39377737,32.91968881,20.46079892,0,0,0,0.30080448,0.953685831,1.008073219,0,0,0,0,-0.004833117
1633452046,412371366,52.5043242,33.0068873,20.52194361,0,0,0,0.30124999,0.953545197,1.073372076,0,0,0,0,0.00422609
1633452046,610236924,52.70218968,33.16245268,20.63102802,0,0,0,0.30124999,0.953545197,0.960275634,0,0,0,0,1.56E-05
1633452046,709311046,52.80126381,33.25576132,20.69652227,0,0,0,0.30124999,0.953545197,1.063838671,0,0,0,0,0.004730015
1633452046,907396330,52.99934912,33.4113267,20.80560668,0,0,0,0.30124999,0.953545197,0.958661191,0,0,0,0,-4.41E-05
1633452047,105079663,53.19703245,33.56800201,20.9130844,0,0,0,0.30124999,0.953545197,0.961243937,0,0,0,0,-0.000311846
1633452047,203882923,53.29583573,33.66131065,20.97857865,0,0,0,0.30124999,0.953545197,1.018897194,0,0,0,0,0.108555064
1633452047,512206858,53.60415959,33.91013371,21.15322999,0,0,0,0.30124999,0.953545197,1.094168557,0,0,0,0,3.36E-14
1633452047,611329196,53.70328188,33.98750701,21.20748513,0,0,0,0.30080448,0.953685831,0.996448447,0,0,0,0,-0.004713171
1633452047,710686842,53.80263972,34.06339129,21.26037947,0,0,0,0.298575943,0.954385879,0.942173766,0,0,0,0,-0.028223217
1633452047,809321180,53.90127397,34.14978356,21.3191701,0,0,0,0.290092752,0.956998535,0.995224475,0,0,0,0,-0.113503358
1633452047,908260405,54.00021315,34.20781913,21.35740705,0,0,0,0.284275253,0.958742708,0.880960096,0,0,0,0,-0.151377938
1633452048,7416077,54.09936881,34.29593034,21.4135887,0,0,0,0.275753953,0.961228255,0.878174894,0,0,0,0,-0.150904777
1633452048,205481429,54.29743433,34.45228812,21.50866702,0,0,0,0.264959233,0.964259615,0.923161905,0,0,0,0,-0.11322035
1633452048,304634034,54.39658689,34.54638742,21.56466319,0,0,0,0.265409688,0.964135726,1.110359505,0,0,0,0,-0.05167119
1633452048,402918983,54.49487185,34.62289121,21.61014031,0,0,0,0.264508721,0.964383293,1.004944292,0,0,0,0,-0.004794923
1633452048,612611336,54.70456409,34.80770085,21.72000559,0,0,0,0.265409688,0.964135726,1.025160315,0,0,0,0,0.008936875
1633452048,711662066,54.80361485,34.87732789,21.76139488,0,0,0,0.264508721,0.964383293,0.922887596,0,0,0,0,-0.005201726
1633452048,810290204,54.9022429,34.97795612,21.82108543,0,0,0,0.264508721,0.964383293,1.00201841,0,0,0,0,-0.009433157
1633452049,8171325,55.10012412,35.14815555,21.92225925,0,0,0,0.264508721,0.964383293,1.000620713,0,0,0,0,5.31E-06
1633452049,206053099,55.29800582,35.31835498,22.02343307,0,0,0,0.264508721,0.964383293,1.000596032,0,0,0,0,2.70E-06
1633452049,305145867,55.39709878,35.39616976,22.06964032,0,0,0,0.264959233,0.964259615,0.961922742,0,0,0,0,-0.004727701
1633452049,602055265,55.69400811,35.65748609,22.22497793,0,0,0,0.264959233,0.964259615,0.961421978,0,0,0,0,3.36E-14
1633452049,811577870,55.9035306,35.82036097,22.32183876,0,0,0,0.265409688,0.964135726,0.897579835,0,0,0,0,0.004689686
1633452049,911593010,56.00354576,35.91830013,22.3801819,0,0,0,0.265409688,0.964135726,0.948858526,0,0,0,0,0.004689686
1633452050,9536152,56.10148907,36.01623928,22.43852504,0,0,0,0.265409688,0.964135726,1.151884018,0,0,0,0,1.61E-16
1633452050,107981996,56.19993472,36.08627666,22.48020255,0,0,0,0.264959233,0.964259615,0.99590347,0,0,0,0,-0.004745559
1633452050,206698598,56.29865146,36.17992023,22.53598677,0,0,0,0.265860084,0.964011626,0.966018621,0,0,0,0,0.004719527
1633452050,306082182,56.39803505,36.25638149,22.58153535,0,0,0,0.264959233,0.964259615,0.999845518,0,0,0,0,6.35E-05
1633452050,404710108,56.49666286,36.34360595,22.63344047,0,0,0,0.265409688,0.964135726,0.962320211,0,0,0,0,-0.004664766
1633452050,602901071,56.69485378,36.50895851,22.73200403,0,0,0,0.264959233,0.964259615,0.96992067,0,0,0,0,-0.004830982
1633452050,702341747,56.7942946,36.6043203,22.78881182,0,0,0,0.265860084,0.964011626,0.960029401,0,0,0,0,-0.000110844
1633452050,811917380,56.90387011,36.70266162,22.8474568,0,0,0,0.265409688,0.964135726,1.080591882,0,0,0,0,0.005132622
1633452050,911308321,57.00326109,36.78129255,22.89424811,0,0,0,0.264959233,0.964259615,0.982773694,0,0,0,0,-0.008963978
1633452051,307641600,57.39959431,37.1277861,23.09905375,0,0,0,0.265409688,0.964135726,1.005464837,0,0,0,0,0.072190569
1633452051,505031025,57.59698391,37.2923343,23.19701362,0,0,0,0.264959233,0.964259615,0.969793594,0,0,0,0,-0.004724781
1633452051,801851011,57.89380383,37.55295653,23.3505715,0,0,0,0.265409688,0.964135726,1.002538843,0,0,0,0,0.075724358
1633452051,912680183,58.00463295,37.65089568,23.40891464,0,0,0,0.265409688,0.964135726,1.091362898,0,0,0,0,-2.98E-14
1633452052,22477337,58.11443019,37.72007371,23.45008077,0,0,0,0.264959233,0.964259615,0.880890118,0,0,0,0,-0.004254942
1633452052,110520739,58.20247364,37.81978652,23.50935433,0,0,0,0.264959233,0.964259615,1.025351097,0,0,0,0,-0.004254942
1633452052,308605202,58.40055799,37.97745391,23.60323319,0,0,0,0.265409688,0.964135726,0.926306224,0,0,0,0,0.004720357
1633452052,407739094,58.49969196,38.07539307,23.66157633,0,0,0,0.265409688,0.964135726,1.084499277,0,0,0,0,1.71E-16
1633452052,605396236,58.69734907,38.24165998,23.76055897,0,0,0,0.264959233,0.964259615,0.977852957,0,0,0,0,-0.004701564
1633452052,704654262,58.79660702,38.31300621,23.80297022,0,0,0,0.264959233,0.964259615,1.009344484,0,0,0,0,-0.004701564
1633452052,803401309,58.89535403,38.41357862,23.86275476,0,0,0,0.264959233,0.964259615,1.010524989,0,0,0,0,-3.35E-14
1633452052,913697250,59.00565004,38.49994373,23.9141485,0,0,0,0.265409688,0.964135726,1.048015247,0,0,0,0,0.0042357
1633452053,12622858,59.10457563,38.59788289,23.97249164,0,0,0,0.265409688,0.964135726,1.031783013,0,0,0,0,0.0042357
1633452053,111367260,59.20332003,38.66317566,24.01138707,0,0,0,0.265409688,0.964135726,0.961022487,0,0,0,0,3.38E-14
1633452053,309989425,59.40194225,38.80191023,24.09406091,0,0,0,0.265860084,0.964011626,0.814822183,0,0,0,0,0.004676402
1633452053,509553162,59.60150599,38.84830724,24.12168911,0,0,0,0.264959233,0.964259615,0.273053988,0,0,0,0,-0.009498349
1633452053,606026411,59.69797921,38.84873692,24.1219448,0,0,0,0.265409688,0.964135726,0.052002003,0,0,0,0,0.004842592
1633452053,903088433,59.99504113,38.91494544,24.15602102,0,0,0,0.209599766,0.977787266,0.361365365,0,0,0,0,-0.53370626
1633452054,1897892,60.09385061,38.98258716,24.18342753,0,0,0,0.172917644,0.984936286,0.649660477,0,0,0,0,-0.769867848
1633452054,112345005,60.20429778,39.0539702,24.20638342,0,0,0,0.136919631,0.990582159,0.708926852,0,0,0,0,-0.708180073
1633452054,211582029,60.30353475,39.11501339,24.22193613,0,0,0,0.111888554,0.993720761,0.656950872,0,0,0,0,-0.584149548
1633452054,607478626,60.69943142,39.49684158,24.29880764,0,0,0,0.097485666,0.995236929,1.06151424,0,0,0,0,0.004668052
1633452054,706230428,60.7981832,39.58218798,24.31568935,0,0,0,0.097485666,0.995236929,1.034888164,0,0,0,0,3.47E-17
1633452055,3392031,61.09534478,39.86963615,24.37245677,0,0,0,0.097485666,0.995236929,0.961650857,0,0,0,0,-3.51E-05
1633452055,322631977,61.41458488,40.16785805,24.43144575,0,0,0,0.097485666,0.995236929,0.871956531,0,0,0,0,-6.08E-14
1633452055,412001897,61.50395465,40.28067226,24.45376065,0,0,0,0.097485666,0.995236929,1.024179575,0,0,0,0,7.08E-15
1633452055,509512618,61.60146546,40.36111369,24.46967215,0,0,0,0.097485666,0.995236929,1.0638598,0,0,0,0,7.12E-14
1633452055,707544857,61.7994976,40.57154651,24.5112441,0,0,0,0.096090704,0.995372582,1.083148974,0,0,0,0,-0.014124139
1633452055,806093739,61.89804649,40.64752342,24.52653086,0,0,0,0.102134138,0.994770636,0.937865927,0,0,0,0,0.042779277
1633452055,904860639,61.99681354,40.75964549,24.54974489,0,0,0,0.10166939,0.994818242,0.972853516,0,0,0,0,0.056897632
1633452056,3921593,62.09587431,40.83897095,24.56612998,0,0,0,0.10166939,0.994818242,0.988486823,0,0,0,0,-0.004730133
1633452056,103154696,62.19510746,40.95355217,24.58979734,0,0,0,0.10166939,0.994818242,0.998360207,0,0,0,0,-3.35E-14
1633452056,201780393,62.29373312,41.05686115,24.61118669,0,0,0,0.102134138,0.994770636,1.124371485,0,0,0,0,0.004736905
1633452056,312198578,62.40415144,41.14744011,24.62994038,0,0,0,0.10166939,0.994818242,0.953712631,0,0,0,0,0.000505894
1633452056,411596064,62.50354886,41.24291523,24.64970778,0,0,0,0.102134138,0.994770636,0.909317225,0,0,0,0,0.000469113
1633452056,510620647,62.60257339,41.35453688,24.67287259,0,0,0,0.102134138,0.994770636,1.066069703,0,0,0,0,0.004700125
1633452056,609089069,62.70104194,41.43728198,24.69000435,0,0,0,0.10166939,0.994818242,1.004686209,0,0,0,0,-0.004744471
1633452056,708429043,62.8003819,41.54059096,24.71139369,0,0,0,0.102134138,0.994770636,0.960076335,0,0,0,0,-4.16E-05
1633452056,809224708,62.90117741,41.63116992,24.73014738,0,0,0,0.10166939,0.994818242,0.989853868,0,0,0,0,6.79E-05
1633452056,906427809,62.99838066,41.72712536,24.75006099,0,0,0,0.102598865,0.994722812,0.962948242,0,0,0,0,0.004977535
1633452057,5511421,63.09746432,41.83824664,24.77317611,0,0,0,0.102134138,0.994770636,1.076847743,0,0,0,0,0.004897449
1633452057,203050100,63.29500294,42.02474332,24.81202501,0,0,0,0.102598865,0.994722812,0.96478199,0,0,0,0,0.004719837
1633452057,302406553,63.39435935,42.098661,24.82740115,0,0,0,0.102134138,0.994770636,0.958294577,0,0,0,0,-0.004702066
1633452057,412281435,63.50423431,42.21274154,24.85102066,0,0,0,0.10166939,0.994818242,0.91009359,0,0,0,0,-0.008953998
1633452057,511395916,63.60334873,42.32928141,24.87509259,0,0,0,0.10166939,0.994818242,1.130464376,0,0,0,0,-0.004251932
1633452057,708877978,63.80083084,42.50798405,24.91212789,0,0,0,0.102134138,0.994770636,0.923775725,0,0,0,0,0.004720248
1633452058,6014983,64.09796786,42.81105663,24.97487535,0,0,0,0.10166939,0.994818242,0.987800916,0,0,0,0,-0.004701486
1633452058,105156768,64.19710946,42.9173033,24.99687293,0,0,0,0.102134138,0.994770636,1.140003421,0,0,0,0,0.004712247
1633452058,204137806,64.2960906,43.00494457,25.01501839,0,0,0,0.10166939,0.994818242,0.999302916,0,0,0,0,-7.65E-06
1633452058,413684303,64.50563717,43.19883251,25.05516143,0,0,0,0.10166939,0.994818242,0.948082199,0,0,0,0,0.000455061
1633452058,512812150,64.60476494,43.3124344,25.07862651,0,0,0,0.10166939,0.994818242,1.027859238,0,0,0,0,-0.004243018
1633452058,908436132,65.00038886,43.69068156,25.1580518,0,0,0,0.109567016,0.993979411,0.913123416,0,0,0,0,0.075280648
1633452059,106461050,65.19841385,43.8729994,25.19963344,0,0,0,0.113281185,0.993562969,0.944387153,0,0,0,0,0.037858547
1633452059,304091206,65.39604402,44.05863814,25.24239442,0,0,0,0.112816999,0.993615783,0.963152268,0,0,0,0,-0.00470885
1633452059,502172472,65.59412527,44.24720062,25.28582754,0,0,0,0.112352789,0.993668381,0.976539686,0,0,0,0,-0.004745189
1633452059,612452840,65.70440555,44.3739186,25.3148543,0,0,0,0.112352789,0.993668381,0.994085323,0,0,0,0,-0.009452897
1633452059,711181729,65.80313444,44.46552578,25.33592849,0,0,0,0.113281185,0.993562969,1.065457949,0,0,0,0,0.009463908
1633452059,810406129,65.90235901,44.56835125,25.35953286,0,0,0,0.111888554,0.993720761,1.007674408,0,0,0,0,-0.004661062
1633452059,909431846,66.00138474,44.6512053,25.3785119,0,0,0,0.112816999,0.993615783,0.960804712,0,0,0,0,-0.00468943
1633452060,8399231,66.10035205,44.76230339,25.40406996,0,0,0,0.112816999,0.993615783,1.00512876,0,0,0,0,0.00943554
1633452060,107164636,66.19911742,44.84028368,25.42193258,0,0,0,0.111888554,0.993720761,0.98094743,0,0,0,0,-0.009460409
1633452060,206635081,66.2985878,44.95435422,25.4479501,0,0,0,0.111888554,0.993720761,0.9931145,0,0,0,0,-0.009460409
1633452060,305324784,66.39727759,45.04574769,25.46767534,0,0,0,0.100275011,0.994959759,1.061821357,0,0,0,0,-0.118345823
1633452060,415196751,66.50714946,45.14789334,25.48972121,0,0,0,0.111888554,0.993720761,0.949260482,0,0,0,0,-0.012044694
1633452060,503953465,66.59590626,45.24389626,25.51175941,0,0,0,0.113281185,0.993562969,1.030441114,0,0,0,0,0.122091953
1633452060,602378513,66.69433141,45.31893619,25.52902231,0,0,0,0.112352789,0.993668381,0.946048191,0,0,0,0,0.006297701
1633452060,711888291,66.80384111,45.43493188,25.55559296,0,0,0,0.112352789,0.993668381,0.934491069,0,0,0,0,-0.009493123
1633452060,811127157,66.90307999,45.54018269,25.57980586,0,0,0,0.113281185,0.993562969,1.087472125,0,0,0,0,0.009415274
1633452060,910276923,67.00222969,45.62984078,25.60043166,0,0,0,0.112352789,0.993668381,1.008086262,0,0,0,0,-8.46E-06
1633452061,9069487,67.10102224,45.72534614,25.62240262,0,0,0,0.113281185,0.993562969,0.959933362,0,0,0,0,3.41E-05
1633452061,108858424,67.20081115,45.83642031,25.64806447,0,0,0,0.113281185,0.993562969,1.06719435,0,0,0,0,0.009457808
1633452061,207591294,67.2995441,45.91046975,25.66517237,0,0,0,0.113281185,0.993562969,0.956082494,0,0,0,0,-6.65E-14
1633452061,404946122,67.49689889,46.09559335,25.70794213,0,0,0,0.113281185,0.993562969,0.962909052,0,0,0,0,3.36E-14
1633452061,504236936,67.59618974,46.20814114,25.73388906,0,0,0,0.112816999,0.993615783,0.966367743,0,0,0,0,-0.004705174
1633452061,603371456,67.69532418,46.31776562,25.75916205,0,0,0,0.113281185,0.993562969,1.149035629,0,0,0,0,7.42E-06
1633452061,812583612,67.90453649,46.50288922,25.8019318,0,0,0,0.113281185,0.993562969,0.901386569,0,0,0,0,6.05E-14
1633452062,109713281,68.20166612,46.80350418,25.87123458,0,0,0,0.112816999,0.993615783,0.98691136,0,0,0,0,-0.004604008
