t,x,y,z,qx,qy,qz,qw,vx,vy,vz,bax,bay,baz,bwx,bwy,bwz,pcx,pcy,pcz,qcx,qcy,qcz,qcw
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.440211211737313590e-01 8.390715224084752677e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.440211211737313590e-01 8.390715224084752677e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.440211211737313590e-01 8.390715224084752677e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 5.440211211737313590e-01 8.390715224084752677e-01 6.612070580259583603e-06 -2.955563326456196141e-06 -3.623355692696359452e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
1.000547400000000031e-02 -9.646916613662433906e-06 -1.654152404034275263e-05 -3.687502217924630218e-05 -1.475940052615886278e-03 2.182478934135979789e-03 5.439733187482623800e-01 8.390983773531351941e-01 -1.934939826699046996e-03 -3.303539269470620598e-03 -3.747613874411845347e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
2.001309399999999863e-02 -3.967347858739307502e-05 -6.822841171175917903e-05 -7.470445033593215486e-05 -2.943435125634821011e-03 4.363965115752381670e-03 5.439169421806181459e-01 8.391225488610204453e-01 -4.065800004295865369e-03 -7.025967180897487244e-03 -3.812510941815352994e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
3.001666100000000004e-02 -9.207489574225593523e-05 -1.595239771962793092e-04 -1.129332759455864334e-04 -4.411322655785785557e-03 6.542468318899300264e-03 5.438564774372288690e-01 8.391411492057171406e-01 -6.410746442559112773e-03 -1.122663521273272770e-02 -3.830527908157715933e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
3.359198599999999729e-02 -9.207489574225593523e-05 -1.595239771962793092e-04 -1.129332759455864334e-04 -4.411322655785785557e-03 6.542468318899300264e-03 5.438564774372288690e-01 8.391411492057171406e-01 -6.410746442559112773e-03 -1.122663521273272770e-02 -3.830527908157715933e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
4.002213500000000035e-02 -1.385860339865362188e-04 -2.414915021928023533e-04 -1.375221842899101846e-04 -5.358723109522306287e-03 7.945024442611739110e-03 5.438183828207128201e-01 8.391482152632552260e-01 -8.055835356487930227e-03 -1.426811615197841679e-02 -3.817477867236837574e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
5.002951600000000304e-02 -2.329405480706224442e-04 -4.098854884747290053e-04 -1.755842368510422561e-04 -6.837948801177786383e-03 1.012982518652191799e-02 5.437609533882825641e-01 8.391511512642695347e-01 -1.080114912008715150e-02 -1.938584111854553885e-02 -3.789318068909072745e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
6.003928199999999937e-02 -3.559450023402038039e-04 -6.323207926130652596e-04 -2.131266095935722407e-04 -8.317840410863931375e-03 1.231246172326824762e-02 5.436951942874994614e-01 8.391512095718450803e-01 -1.377573994396917925e-02 -2.505781603354699516e-02 -3.711830857555331598e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
6.682109799999999544e-02 -3.559450023402038039e-04 -6.323207926130652596e-04 -2.131266095935722407e-04 -8.317840410863931375e-03 1.231246172326824762e-02 5.436951942874994614e-01 8.391512095718450803e-01 -1.377573994396917925e-02 -2.505781603354699516e-02 -3.711830857555331598e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
7.004475599999999968e-02 -4.020069438282282458e-04 -7.163157546324704734e-04 -2.250542756540752803e-04 -8.791616832690271263e-03 1.301383596838478866e-02 5.436725915814565324e-01 8.391504398556661748e-01 -1.480169692310816069e-02 -2.705376777553266179e-02 -3.688250702277032222e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
8.005237599999999454e-02 -5.663463644063547161e-04 -1.018678422957374060e-03 -2.611129837023736574e-04 -1.026984331077214485e-02 1.520240259069355337e-02 5.435953799945092424e-01 8.391468763705598466e-01 -1.804116093482939151e-02 -3.337272090507344829e-02 -3.517999744542171792e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
9.005570400000000031e-02 -7.638454616055651621e-04 -1.386337011661112470e-03 -2.952418012597720883e-04 -1.174652894678488053e-02 1.738328843031879123e-02 5.435152760337216282e-01 8.391370478408387568e-01 -2.144551733848332892e-02 -4.013453362136778363e-02 -3.305492908582535749e-03 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 1.000000000000000021e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 7.071067811865474617e-01 -7.071067811865474617e-01
9.888911200000000123e-02 -4.813531071934747563e-04 -3.399147657220041125e-04 -3.758494392357463387e-04 -8.230587728328239011e-03 1.356748799466427069e-02 5.435776300670218664e-01 8.392088779236555052e-01 -1.678077494129049177e-02 -2.263935131602125977e-02 -4.602044123145798693e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.000609400000000010e-01 -5.012438890090218464e-04 -3.668689609180436607e-04 -3.812356172759884666e-04 -8.403355118995830056e-03 1.382345671318102771e-02 5.435696600125263789e-01 8.392081508071218554e-01 -1.716752091022870005e-02 -2.336432020580539448e-02 -4.590735090599115317e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.012420650000000061e-01 -5.012438890090218464e-04 -3.668689609180436607e-04 -3.812356172759884666e-04 -8.403355118995830056e-03 1.382345671318102771e-02 5.435696600125263789e-01 8.392081508071218554e-01 -1.716752091022870005e-02 -2.336432020580539448e-02 -4.590735090599115317e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.100687979999999955e-01 -6.657342773000792403e-04 -5.971063781605504255e-04 -4.214995624063553573e-04 -9.697026316093836085e-03 1.574649902356218059e-02 5.435057101654323652e-01 8.392017388367918329e-01 -2.010343501220774459e-02 -2.880388681767817594e-02 -4.532446754907479280e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.200723650000000003e-01 -8.842894517811486412e-04 -9.180821342837308056e-04 -4.662866300179389694e-04 -1.117375059444374215e-02 1.792679823405046724e-02 5.434278399292133965e-01 8.391900619005197015e-01 -2.359201371744425874e-02 -3.536837416146660501e-02 -4.421772797294984403e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.300778390000000007e-01 -1.138812984117394678e-03 -1.307096621634943603e-03 -5.097468213881640228e-04 -1.264686873442099832e-02 2.010485438254603144e-02 5.433488873189227242e-01 8.391709231084925058e-01 -2.728484275857000207e-02 -4.239195730333210343e-02 -4.265510058114985181e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.335940359999999993e-01 -1.138812984117394678e-03 -1.307096621634943603e-03 -5.097468213881640228e-04 -1.264686873442099832e-02 2.010485438254603144e-02 5.433488873189227242e-01 8.391709231084925058e-01 -2.728484275857000207e-02 -4.239195730333210343e-02 -4.265510058114985181e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.400852200000000103e-01 -1.324298548947947440e-03 -1.598087428399267871e-03 -5.370630628068512498e-04 -1.360673896633420726e-02 2.152592489309377438e-02 5.432955256209962558e-01 8.391552079635830053e-01 -2.986515170485991993e-02 -4.726527834561077696e-02 -4.150902546638537971e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.500887870000000013e-01 -1.643902488675818814e-03 -2.110318707870784474e-03 -5.771137968792473512e-04 -1.507244533018433502e-02 2.370306460132302201e-02 5.432120300091516363e-01 8.391255427965533809e-01 -3.403284382570866129e-02 -5.514444799930541541e-02 -3.856388067278698761e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.600942609999999877e-01 -2.006368621733430925e-03 -2.704163348007384941e-03 -6.140811955885974466e-04 -1.654073120433510388e-02 2.588383342611931190e-02 5.431264301634294300e-01 8.390888583674105394e-01 -3.842072170404289139e-02 -6.355950148606655248e-02 -3.533046698000821828e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.668751240000000136e-01 -2.006368621733430925e-03 -2.704163348007384941e-03 -6.140811955885974466e-04 -1.654073120433510388e-02 2.588383342611931190e-02 5.431264301634294300e-01 8.390888583674105394e-01 -3.842072170404289139e-02 -6.355950148606655248e-02 -3.533046698000821828e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.701018810000000103e-01 -2.132731644071928293e-03 -2.913887434460659710e-03 -6.252746078462270100e-04 -1.701655183353059306e-02 2.658838683703367359e-02 5.430977952770869033e-01 8.390758484274640772e-01 -3.990127300364504359e-02 -6.643112777623931542e-02 -3.404824519217905521e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.801052089999999883e-01 -2.555123878707626917e-03 -3.623744040793248911e-03 -6.573067162646891327e-04 -1.849823942598543061e-02 2.878372082692369494e-02 5.430010974538108659e-01 8.390346361846174883e-01 -4.454906884972609921e-02 -7.549296115348302916e-02 -2.999465816650753736e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.901106830000000025e-01 -3.024980559580174762e-03 -4.426761987886953208e-03 -6.851426586401608782e-04 -1.997278492194605806e-02 3.095986234666925005e-02 5.429004659918797993e-01 8.389884735869359567e-01 -4.937085555816251442e-02 -8.502276195842620177e-02 -2.564676846749630590e-03 8.957126308033660361e-03 9.822084218056413227e-03 1.008466734134726671e-02 9.932064716837676888e-03 1.039528227069992997e-02 9.993011174089516668e-03 2.470320745574208950e-04 4.483918898562510463e-06 -1.952281684358663034e-05 3.121657434433935162e-07 -2.624782851564709449e-07 -7.071054982222608754e-01 7.071080641483888929e-01
1.981635089999999877e-01 -1.328010924899775819e-03 2.775205556857597350e-05 -8.302859549635910026e-04 -1.153730863811858187e-02 1.954770067660585933e-02 5.431433606285006599e-01 8.393331089101780940e-01 -3.050373217981008217e-02 -3.520372270982621149e-02 -5.000302945715777263e-03 6.104799590990057402e-03 9.646680566445324165e-03 1.006968260022923431e-02 9.770725635910016554e-03 1.291189698540071498e-02 9.962702955297808236e-03 8.374051564746353826e-04 1.544792910445071010e-05 -8.100558233318366904e-05 1.911752917136566959e-06 -1.692659708177047108e-06 -7.070954874676521618e-01 7.071180747204554029e-01
2.001183029999999974e-01 -1.388400692529714701e-03 -4.246498850186142542e-05 -8.400140311096851789e-04 -1.182408149418500386e-02 1.997304748562715032e-02 5.431275319664583545e-01 8.393293468543677749e-01 -3.128259172944952704e-02 -3.663714038923900768e-02 -4.952741872402199180e-03 6.104799590990057402e-03 9.646680566445324165e-03 1.006968260022923431e-02 9.770725635910016554e-03 1.291189698540071498e-02 9.962702955297808236e-03 8.374051564746353826e-04 1.544792910445071010e-05 -8.100558233318366904e-05 1.911752917136566959e-06 -1.692659708177047108e-06 -7.070954874676521618e-01 7.071180747204554029e-01
2.101216320000000026e-01 -1.721274523547373925e-03 -4.459162129560859025e-04 -8.884529994592296493e-04 -1.328858154631891789e-02 2.214838833745298372e-02 5.430465108378229599e-01 8.393052779301499733e-01 -3.527001910993388112e-02 -4.402625165839318955e-02 -4.731827804261332093e-03 6.104799590990057402e-03 9.646680566445324165e-03 1.006968260022923431e-02 9.770725635910016554e-03 1.291189698540071498e-02 9.962702955297808236e-03 8.374051564746353826e-04 1.544792910445071010e-05 -8.100558233318366904e-05 1.911752917136566959e-06 -1.692659708177047108e-06 -7.070954874676521618e-01 7.071180747204554029e-01
